season,game,event_id,player,normalized_player,player_id,position,team,opponent,kickoff,prediction_time,model_version,expected_team_td,expected_player_td,p_football,best_sportsbook,best_american,best_decimal,median_american_equivalent,median_decimal,books,best_quote_time,best_quote_age_minutes,median_quote_age_minutes,best_vs_median_decimal_deviation,extreme_best_price_flag,p_market_raw_best,p_market_raw_median,edge_best,edge_median,ev_best,ev_median,historical_role_proxy,eligible_at_prediction_time,availability_status,inactive_known_at_prediction_time,ultimately_played,settlement_status,actual_td_count,anytime_td,profit_best_units,profit_median_units,closing_same_book_decimal,closing_median_decimal,closing_same_book_time,clv_best_probability,clv_median_probability
2024,2024_02_ATL_PHI,2cefb0f9bcf18ed3f64396174ece14ad,C.J. Gardner-Johnson,cjgardnerjohnson,,,,,2024-09-17T00:15:00+00:00,2024-09-16T23:15:00+00:00,phase5_hierarchical_frozen,,,,williamhill_us,2800,29.0,2800.0,29.0,1,2024-09-16T23:07:38+00:00,7.366666666666666,7.366666666666666,0.0,false,0.034482758620689655,0.034482758620689655,,,,,false,false,historical_active_status_unverified,false,,unmodeled,,,,,26.0,26.0,2024-09-17T00:10:10+00:00,0.003978779840848809,0.003978779840848809
2024,2024_02_ATL_PHI,2cefb0f9bcf18ed3f64396174ece14ad,Clark Phillips III,clarkphillips,,,,,2024-09-17T00:15:00+00:00,2024-09-16T23:15:00+00:00,phase5_hierarchical_frozen,,,,williamhill_us,4500,46.0,4500.0,46.0,1,2024-09-16T23:07:38+00:00,7.366666666666666,7.366666666666666,0.0,false,0.021739130434782608,0.021739130434782608,,,,,false,false,historical_active_status_unverified,false,,unmodeled,,,,,46.0,46.0,2024-09-17T00:10:10+00:00,0.0,0.0
2024,2024_02_ATL_PHI,2cefb0f9bcf18ed3f64396174ece14ad,Cooper DeJean,cooperdejean,,,,,2024-09-17T00:15:00+00:00,2024-09-16T23:15:00+00:00,phase5_hierarchical_frozen,,,,williamhill_us,4500,46.0,4500.0,46.0,1,2024-09-16T23:07:38+00:00,7.366666666666666,7.366666666666666,0.0,false,0.021739130434782608,0.021739130434782608,,,,,false,false,historical_active_status_unverified,false,,unmodeled,,,,,51.0,51.0,2024-09-17T00:10:10+00:00,-0.0021312872975277064,-0.0021312872975277064
2024,2024_02_ATL_PHI,2cefb0f9bcf18ed3f64396174ece14ad,Dallas Goedert,dallasgoedert,00-0034351,TE,PHI,ATL,2024-09-17T00:15:00+00:00,2024-09-16T23:15:00+00:00,phase5_hierarchical_frozen,2.7758212550155537,0.3036066435864605,0.26184883415346916,fanduel,220,3.2,212.5,3.125,6,2024-09-16T23:10:28+00:00,4.533333333333333,4.375,0.02400000000000002,false,0.3125,0.32,-0.05065116584653084,-0.05815116584653085,-0.1620837307088987,-0.18172239327040884,true,false,historical_active_status_unverified,false,true,graded_played,0,0,-1.0,-1.0,3.3,3.1,2024-09-17T00:10:32+00:00,-0.009469696969696961,0.002580645161290307
2024,2024_02_ATL_PHI,2cefb0f9bcf18ed3f64396174ece14ad,Darius Slay,dariusslay,,,,,2024-09-17T00:15:00+00:00,2024-09-16T23:15:00+00:00,phase5_hierarchical_frozen,,,,williamhill_us,2200,23.0,2200.0,23.0,1,2024-09-16T23:07:38+00:00,7.366666666666666,7.366666666666666,0.0,false,0.043478260869565216,0.043478260869565216,,,,,false,false,historical_active_status_unverified,false,,unmodeled,,,,,26.0,26.0,2024-09-17T00:10:10+00:00,-0.0050167224080267525,-0.0050167224080267525
2024,2024_02_ATL_PHI,2cefb0f9bcf18ed3f64396174ece14ad,Darnell Mooney,darnellmooney,00-0036309,WR,ATL,PHI,2024-09-17T00:15:00+00:00,2024-09-16T23:15:00+00:00,phase5_hierarchical_frozen,1.9966012287898445,0.19049094549340415,0.17344675827304679,draftkings,350,4.5,312.5,4.125,6,2024-09-16T23:10:47+00:00,4.216666666666667,4.375,0.09090909090909083,false,0.2222222222222222,0.24242424242424243,-0.048775463949175424,-0.06897748415119564,-0.21948958777128946,-0.28453212212368206,true,false,historical_active_status_unverified,false,true,graded_played,1,1,3.5,3.125,4.4,4.125,2024-09-17T00:10:16+00:00,0.005050505050505055,0.0
2024,2024_02_ATL_PHI,2cefb0f9bcf18ed3f64396174ece14ad,David Onyemata,davidonyemata,,,,,2024-09-17T00:15:00+00:00,2024-09-16T23:15:00+00:00,phase5_hierarchical_frozen,,,,williamhill_us,4500,46.0,4500.0,46.0,1,2024-09-16T23:07:38+00:00,7.366666666666666,7.366666666666666,0.0,false,0.021739130434782608,0.021739130434782608,,,,,false,false,historical_active_status_unverified,false,,unmodeled,,,,,46.0,46.0,2024-09-17T00:10:10+00:00,0.0,0.0
2024,2024_02_ATL_PHI,2cefb0f9bcf18ed3f64396174ece14ad,Dee Alford,deealford,,,,,2024-09-17T00:15:00+00:00,2024-09-16T23:15:00+00:00,phase5_hierarchical_frozen,,,,williamhill_us,3500,36.0,3500.0,36.0,1,2024-09-16T23:07:38+00:00,7.366666666666666,7.366666666666666,0.0,false,0.027777777777777776,0.027777777777777776,,,,,false,false,historical_active_status_unverified,false,,unmodeled,,,,,36.0,36.0,2024-09-17T00:10:10+00:00,0.0,0.0
2024,2024_02_ATL_PHI,2cefb0f9bcf18ed3f64396174ece14ad,DeVonta Smith,devontasmith,00-0036912,WR,PHI,ATL,2024-09-17T00:15:00+00:00,2024-09-16T23:15:00+00:00,phase5_hierarchical_frozen,2.7758212550155537,0.44677790395812883,0.3603140357801209,fanduel,160,2.6,130.0,2.3,6,2024-09-16T23:10:28+00:00,4.533333333333333,4.375,0.1304347826086958,false,0.3846153846153846,0.4347826086956522,-0.024301348835263692,-0.07446857291553133,-0.06318350697168562,-0.17127771770572198,true,false,historical_active_status_unverified,false,true,graded_played,1,1,1.6,1.2999999999999998,2.6,2.2649999999999997,2024-09-17T00:10:32+00:00,0.0,0.006718495057107254
2024,2024_02_ATL_PHI,2cefb0f9bcf18ed3f64396174ece14ad,Drake London,drakelondon,00-0037238,WR,ATL,PHI,2024-09-17T00:15:00+00:00,2024-09-16T23:15:00+00:00,phase5_hierarchical_frozen,1.9966012287898445,0.20242663815157658,0.18325360157420223,fanduel,230,3.3,195.0,2.95,6,2024-09-16T23:10:28+00:00,4.533333333333333,4.375,0.11864406779661008,false,0.30303030303030304,0.3389830508474576,-0.11977670145610081,-0.15572944927325538,-0.39526311480513265,-0.45940187535610344,true,false,historical_active_status_unverified,false,true,graded_played,1,1,2.3,1.9500000000000002,3.3,2.95,2024-09-17T00:10:32+00:00,0.0,0.0
2024,2024_02_ATL_PHI,2cefb0f9bcf18ed3f64396174ece14ad,E.J. Jenkins,ejjenkins,,,,,2024-09-17T00:15:00+00:00,2024-09-16T23:15:00+00:00,phase5_hierarchical_frozen,,,,betrivers,1300,14.0,1300.0,14.0,1,2024-09-16T23:10:04+00:00,4.933333333333334,4.933333333333334,0.0,false,0.07142857142857142,0.07142857142857142,,,,,false,false,historical_active_status_unverified,false,,unmodeled,,,,,14.0,24.5,2024-09-17T00:10:02+00:00,0.0,-0.030612244897959183
2024,2024_02_ATL_PHI,2cefb0f9bcf18ed3f64396174ece14ad,Grady Jarrett,gradyjarrett,,,,,2024-09-17T00:15:00+00:00,2024-09-16T23:15:00+00:00,phase5_hierarchical_frozen,,,,williamhill_us,4500,46.0,4500.0,46.0,1,2024-09-16T23:07:38+00:00,7.366666666666666,7.366666666666666,0.0,false,0.021739130434782608,0.021739130434782608,,,,,false,false,historical_active_status_unverified,false,,unmodeled,,,,,51.0,51.0,2024-09-17T00:10:10+00:00,-0.0021312872975277064,-0.0021312872975277064
2024,2024_02_ATL_PHI,2cefb0f9bcf18ed3f64396174ece14ad,Grant Calcaterra,grantcalcaterra,00-0037086,TE,PHI,ATL,2024-09-17T00:15:00+00:00,2024-09-16T23:15:00+00:00,phase5_hierarchical_frozen,2.7758212550155537,0.09439531374135919,0.09007701392675249,fanduel,1800,19.0,1400.0,15.0,6,2024-09-16T23:10:28+00:00,4.533333333333333,4.375,0.2666666666666666,true,0.05263157894736842,0.06666666666666667,0.037445434979384074,0.023410347260085826,0.7114632646082972,0.35115520890128726,true,false,historical_active_status_unverified,false,true,graded_played,0,0,-1.0,-1.0,24.0,13.0,2024-09-17T00:10:32+00:00,-0.010964912280701754,0.010256410256410262
2024,2024_02_ATL_PHI,2cefb0f9bcf18ed3f64396174ece14ad,Isaiah Rodgers Sr.,isaiahrodgers,,,,,2024-09-17T00:15:00+00:00,2024-09-16T23:15:00+00:00,phase5_hierarchical_frozen,,,,williamhill_us,3300,34.0,3300.0,34.0,1,2024-09-16T23:07:38+00:00,7.366666666666666,7.366666666666666,0.0,false,0.029411764705882353,0.029411764705882353,,,,,false,false,historical_active_status_unverified,false,,unmodeled,,,,,34.0,34.0,2024-09-17T00:10:10+00:00,0.0,0.0
2024,2024_02_ATL_PHI,2cefb0f9bcf18ed3f64396174ece14ad,Jahan Dotson,jahandotson,00-0037741,WR,PHI,ATL,2024-09-17T00:15:00+00:00,2024-09-16T23:15:00+00:00,phase5_hierarchical_frozen,2.7758212550155537,0.08633272677299185,0.08271102616085102,fanduel,330,4.3,315.0,4.15,6,2024-09-16T23:10:28+00:00,4.533333333333333,4.375,0.036144578313252795,false,0.23255813953488372,0.24096385542168672,-0.1498471133740327,-0.1582528292608357,-0.6443425875083406,-0.6567492414324683,true,false,historical_active_status_unverified,false,true,graded_played,0,0,-1.0,-1.0,4.6,4.225,2024-09-17T00:10:32+00:00,-0.015166835187057609,-0.004277464889142324
2024,2024_02_ATL_PHI,2cefb0f9bcf18ed3f64396174ece14ad,Jalen Carter,jalencarter,,,,,2024-09-17T00:15:00+00:00,2024-09-16T23:15:00+00:00,phase5_hierarchical_frozen,,,,williamhill_us,5000,51.0,5000.0,51.0,1,2024-09-16T23:07:38+00:00,7.366666666666666,7.366666666666666,0.0,false,0.0196078431372549,0.0196078431372549,,,,,false,false,historical_active_status_unverified,false,,unmodeled,,,,,51.0,51.0,2024-09-17T00:10:10+00:00,0.0,0.0
2024,2024_02_ATL_PHI,2cefb0f9bcf18ed3f64396174ece14ad,Jalen Hurts,jalenhurts,00-0036389,QB,PHI,ATL,2024-09-17T00:15:00+00:00,2024-09-16T23:15:00+00:00,phase5_hierarchical_frozen,2.7758212550155537,0.41003107174442205,0.3363703703142802,fanduel,110,2.1,-110.5,1.904995904995905,6,2024-09-16T23:10:28+00:00,4.533333333333333,4.375,0.10236457437661217,false,0.47619047619047616,0.5249355116079105,-0.13982010587619598,-0.18856514129363033,-0.29362222234001156,-0.3592158219893401,true,false,historical_active_status_unverified,false,true,graded_played,1,1,1.1,0.9049959049959051,2.05,1.904995904995905,2024-09-17T00:10:32+00:00,0.011614401858304368,0.0
2024,2024_02_ATL_PHI,2cefb0f9bcf18ed3f64396174ece14ad,James Smith-Williams,jamessmithwilliams,,,,,2024-09-17T00:15:00+00:00,2024-09-16T23:15:00+00:00,phase5_hierarchical_frozen,,,,williamhill_us,5000,51.0,5000.0,51.0,1,2024-09-16T23:07:38+00:00,7.366666666666666,7.366666666666666,0.0,false,0.0196078431372549,0.0196078431372549,,,,,false,false,historical_active_status_unverified,false,,unmodeled,,,,,56.0,56.0,2024-09-17T00:10:10+00:00,-0.0017507002801120455,-0.0017507002801120455
2024,2024_02_ATL_PHI,2cefb0f9bcf18ed3f64396174ece14ad,Jase McClellan,jasemcclellan,,,,,2024-09-17T00:15:00+00:00,2024-09-16T23:15:00+00:00,phase5_hierarchical_frozen,,,,betmgm,1100,12.0,1100.0,12.0,2,2024-09-16T23:10:50+00:00,4.166666666666667,4.175000000000001,0.0,false,0.08333333333333333,0.08333333333333333,,,,,false,false,historical_active_status_unverified,false,,unmodeled,,,,,,12.0,,,0.0
2024,2024_02_ATL_PHI,2cefb0f9bcf18ed3f64396174ece14ad,JD Bertrand,jdbertrand,,,,,2024-09-17T00:15:00+00:00,2024-09-16T23:15:00+00:00,phase5_hierarchical_frozen,,,,williamhill_us,5000,51.0,5000.0,51.0,1,2024-09-16T23:07:38+00:00,7.366666666666666,7.366666666666666,0.0,false,0.0196078431372549,0.0196078431372549,,,,,false,false,historical_active_status_unverified,false,,unmodeled,,,,,51.0,51.0,2024-09-17T00:10:10+00:00,0.0,0.0
2024,2024_02_ATL_PHI,2cefb0f9bcf18ed3f64396174ece14ad,Jessie Bates III,jessiebates,,,,,2024-09-17T00:15:00+00:00,2024-09-16T23:15:00+00:00,phase5_hierarchical_frozen,,,,williamhill_us,3500,36.0,3500.0,36.0,1,2024-09-16T23:07:38+00:00,7.366666666666666,7.366666666666666,0.0,false,0.027777777777777776,0.027777777777777776,,,,,false,false,historical_active_status_unverified,false,,unmodeled,,,,,29.0,29.0,2024-09-17T00:10:10+00:00,0.0067049808429118785,0.0067049808429118785
2024,2024_02_ATL_PHI,2cefb0f9bcf18ed3f64396174ece14ad,Johnny Wilson,johnnywilson,00-0039236,WR,PHI,ATL,2024-09-17T00:15:00+00:00,2024-09-16T23:15:00+00:00,phase5_hierarchical_frozen,2.7758212550155537,0.06254189582851144,0.06062629385065943,fanduel,1200,13.0,750.0,8.5,6,2024-09-16T23:10:28+00:00,4.533333333333333,4.375,0.5294117647058822,true,0.07692307692307693,0.11764705882352941,-0.016296783072417498,-0.05702076497286998,-0.21185817994142742,-0.48467650226939485,true,false,historical_active_status_unverified,false,true,graded_played,0,0,-1.0,-1.0,9.0,8.5,2024-09-17T00:10:32+00:00,0.03418803418803418,0.0
2024,2024_02_ATL_PHI,2cefb0f9bcf18ed3f64396174ece14ad,Jordan Davis,jordandavis,,,,,2024-09-17T00:15:00+00:00,2024-09-16T23:15:00+00:00,phase5_hierarchical_frozen,,,,williamhill_us,5000,51.0,5000.0,51.0,1,2024-09-16T23:07:38+00:00,7.366666666666666,7.366666666666666,0.0,false,0.0196078431372549,0.0196078431372549,,,,,false,false,historical_active_status_unverified,false,,unmodeled,,,,,51.0,51.0,2024-09-17T00:10:10+00:00,0.0,0.0
2024,2024_02_ATL_PHI,2cefb0f9bcf18ed3f64396174ece14ad,Josh Sweat,joshsweat,,,,,2024-09-17T00:15:00+00:00,2024-09-16T23:15:00+00:00,phase5_hierarchical_frozen,,,,williamhill_us,4500,46.0,4500.0,46.0,1,2024-09-16T23:07:38+00:00,7.366666666666666,7.366666666666666,0.0,false,0.021739130434782608,0.021739130434782608,,,,,false,false,historical_active_status_unverified,false,,unmodeled,,,,,46.0,46.0,2024-09-17T00:10:10+00:00,0.0,0.0
2024,2024_02_ATL_PHI,2cefb0f9bcf18ed3f64396174ece14ad,Justin Simmons,justinsimmons,,,,,2024-09-17T00:15:00+00:00,2024-09-16T23:15:00+00:00,phase5_hierarchical_frozen,,,,williamhill_us,2800,29.0,2800.0,29.0,1,2024-09-16T23:07:38+00:00,7.366666666666666,7.366666666666666,0.0,false,0.034482758620689655,0.034482758620689655,,,,,false,false,historical_active_status_unverified,false,,unmodeled,,,,,29.0,29.0,2024-09-17T00:10:10+00:00,0.0,0.0
2024,2024_02_ATL_PHI,2cefb0f9bcf18ed3f64396174ece14ad,Kaden Elliss,kadenelliss,,,,,2024-09-17T00:15:00+00:00,2024-09-16T23:15:00+00:00,phase5_hierarchical_frozen,,,,williamhill_us,3500,36.0,3500.0,36.0,1,2024-09-16T23:07:38+00:00,7.366666666666666,7.366666666666666,0.0,false,0.027777777777777776,0.027777777777777776,,,,,false,false,historical_active_status_unverified,false,,unmodeled,,,,,36.0,36.0,2024-09-17T00:10:10+00:00,0.0,0.0
2024,2024_02_ATL_PHI,2cefb0f9bcf18ed3f64396174ece14ad,Kelee Ringo,keleeringo,,,,,2024-09-17T00:15:00+00:00,2024-09-16T23:15:00+00:00,phase5_hierarchical_frozen,,,,williamhill_us,5000,51.0,5000.0,51.0,1,2024-09-16T23:07:38+00:00,7.366666666666666,7.366666666666666,0.0,false,0.0196078431372549,0.0196078431372549,,,,,false,false,historical_active_status_unverified,false,,unmodeled,,,,,51.0,51.0,2024-09-17T00:10:10+00:00,0.0,0.0
2024,2024_02_ATL_PHI,2cefb0f9bcf18ed3f64396174ece14ad,Kenneth Gainwell,kennethgainwell,,,,,2024-09-17T00:15:00+00:00,2024-09-16T23:15:00+00:00,phase5_hierarchical_frozen,,,,fanduel,650,7.5,600.0,7.0,6,2024-09-16T23:10:28+00:00,4.533333333333333,4.375,0.0714285714285714,false,0.13333333333333333,0.14285714285714285,,,,,false,false,historical_active_status_unverified,false,,unmodeled,,,,,8.5,7.0,2024-09-17T00:10:32+00:00,-0.01568627450980392,0.0
2024,2024_02_ATL_PHI,2cefb0f9bcf18ed3f64396174ece14ad,KhaDarel Hodge,khadarelhodge,,,,,2024-09-17T00:15:00+00:00,2024-09-16T23:15:00+00:00,phase5_hierarchical_frozen,,,,fanduel,1300,14.0,1100.0,12.0,6,2024-09-16T23:10:28+00:00,4.533333333333333,4.375,0.16666666666666674,false,0.07142857142857142,0.08333333333333333,,,,,false,false,historical_active_status_unverified,false,,unmodeled,,,,,16.0,11.5,2024-09-17T00:10:32+00:00,-0.008928571428571425,0.0036231884057971037
2024,2024_02_ATL_PHI,2cefb0f9bcf18ed3f64396174ece14ad,Kirk Cousins,kirkcousins,00-0029604,QB,ATL,PHI,2024-09-17T00:15:00+00:00,2024-09-16T23:15:00+00:00,phase5_hierarchical_frozen,1.9966012287898445,0.09811802410476192,0.09345809635685765,fanduel,1200,13.0,1100.0,12.0,6,2024-09-16T23:10:28+00:00,4.533333333333333,4.375,0.08333333333333326,false,0.07692307692307693,0.08333333333333333,0.016535019433780718,0.010124763023524316,0.21495525263914939,0.12149715628229174,true,false,historical_active_status_unverified,false,true,graded_played,0,0,-1.0,-1.0,14.0,12.0,2024-09-17T00:10:32+00:00,-0.005494505494505503,0.0
2024,2024_02_ATL_PHI,2cefb0f9bcf18ed3f64396174ece14ad,Kyle Pitts,kylepitts,00-0036970,TE,ATL,PHI,2024-09-17T00:15:00+00:00,2024-09-16T23:15:00+00:00,phase5_hierarchical_frozen,1.9966012287898445,0.19929121706310268,0.18068873883151138,betmgm,250,3.5,217.5,3.175,6,2024-09-16T23:10:50+00:00,4.166666666666667,4.375,0.10236220472440949,false,0.2857142857142857,0.31496062992125984,-0.10502554688277432,-0.13427189108974846,-0.36758941408971024,-0.42631325420995136,true,false,historical_active_status_unverified,false,true,graded_played,0,0,-1.0,-1.0,3.5,3.2,2024-09-17T00:10:28+00:00,0.0,-0.002460629921259838
2024,2024_02_ATL_PHI,2cefb0f9bcf18ed3f64396174ece14ad,Lorenzo Carter,lorenzocarter,,,,,2024-09-17T00:15:00+00:00,2024-09-16T23:15:00+00:00,phase5_hierarchical_frozen,,,,williamhill_us,4500,46.0,4500.0,46.0,1,2024-09-16T23:07:38+00:00,7.366666666666666,7.366666666666666,0.0,false,0.021739130434782608,0.021739130434782608,,,,,false,false,historical_active_status_unverified,false,,unmodeled,,,,,46.0,46.0,2024-09-17T00:10:10+00:00,0.0,0.0
2024,2024_02_ATL_PHI,2cefb0f9bcf18ed3f64396174ece14ad,Matthew Judon,matthewjudon,,,,,2024-09-17T00:15:00+00:00,2024-09-16T23:15:00+00:00,phase5_hierarchical_frozen,,,,williamhill_us,4500,46.0,4500.0,46.0,1,2024-09-16T23:07:38+00:00,7.366666666666666,7.366666666666666,0.0,false,0.021739130434782608,0.021739130434782608,,,,,false,false,historical_active_status_unverified,false,,unmodeled,,,,,46.0,46.0,2024-09-17T00:10:10+00:00,0.0,0.0
2024,2024_02_ATL_PHI,2cefb0f9bcf18ed3f64396174ece14ad,Micah Abernathy,micahabernathy,,,,,2024-09-17T00:15:00+00:00,2024-09-16T23:15:00+00:00,phase5_hierarchical_frozen,,,,williamhill_us,5000,51.0,5000.0,51.0,1,2024-09-16T23:07:38+00:00,7.366666666666666,7.366666666666666,0.0,false,0.0196078431372549,0.0196078431372549,,,,,false,false,historical_active_status_unverified,false,,unmodeled,,,,,,,,,
2024,2024_02_ATL_PHI,2cefb0f9bcf18ed3f64396174ece14ad,Michael Penix Jr.,michaelpenix,,,,,2024-09-17T00:15:00+00:00,2024-09-16T23:15:00+00:00,phase5_hierarchical_frozen,,,,williamhill_us,2800,29.0,2800.0,29.0,1,2024-09-16T23:07:38+00:00,7.366666666666666,7.366666666666666,0.0,false,0.034482758620689655,0.034482758620689655,,,,,false,false,historical_active_status_unverified,false,,unmodeled,,,,,26.0,26.0,2024-09-17T00:10:10+00:00,0.003978779840848809,0.003978779840848809
2024,2024_02_ATL_PHI,2cefb0f9bcf18ed3f64396174ece14ad,Mike Hughes,mikehughes,,,,,2024-09-17T00:15:00+00:00,2024-09-16T23:15:00+00:00,phase5_hierarchical_frozen,,,,williamhill_us,3500,36.0,3500.0,36.0,1,2024-09-16T23:07:38+00:00,7.366666666666666,7.366666666666666,0.0,false,0.027777777777777776,0.027777777777777776,,,,,false,false,historical_active_status_unverified,false,,unmodeled,,,,,36.0,36.0,2024-09-17T00:10:10+00:00,0.0,0.0
2024,2024_02_ATL_PHI,2cefb0f9bcf18ed3f64396174ece14ad,Milton Williams,miltonwilliams,,,,,2024-09-17T00:15:00+00:00,2024-09-16T23:15:00+00:00,phase5_hierarchical_frozen,,,,williamhill_us,4500,46.0,4500.0,46.0,1,2024-09-16T23:07:38+00:00,7.366666666666666,7.366666666666666,0.0,false,0.021739130434782608,0.021739130434782608,,,,,false,false,historical_active_status_unverified,false,,unmodeled,,,,,51.0,51.0,2024-09-17T00:10:10+00:00,-0.0021312872975277064,-0.0021312872975277064
