season,game,event_id,player,normalized_player,player_id,position,team,opponent,kickoff,prediction_time,model_version,expected_team_td,expected_player_td,p_football,best_sportsbook,best_american,best_decimal,median_american_equivalent,median_decimal,books,best_quote_time,best_quote_age_minutes,median_quote_age_minutes,best_vs_median_decimal_deviation,extreme_best_price_flag,p_market_raw_best,p_market_raw_median,edge_best,edge_median,ev_best,ev_median,historical_role_proxy,eligible_at_prediction_time,availability_status,inactive_known_at_prediction_time,ultimately_played,settlement_status,actual_td_count,anytime_td,profit_best_units,profit_median_units,closing_same_book_decimal,closing_median_decimal,closing_same_book_time,clv_best_probability,clv_median_probability
2023,2023_07_ARI_SEA,547cb2dc8c177f05c94b27b7ba6adaae,Geoff Swaim,geoffswaim,00-0032141,TE,ARI,SEA,2023-10-22T20:05:00+00:00,2023-10-22T19:05:00+00:00,phase5_hierarchical_frozen,1.7611950863550387,0.04826561059897869,0.04711934174025112,betrivers,1900,20.0,1600.0,17.0,7,2023-10-22T18:58:24+00:00,6.6,6.583333333333333,0.17647058823529416,false,0.05,0.058823529411764705,-0.0028806582597488833,-0.011704187671513586,-0.05761316519497761,-0.19897119041573097,true,false,historical_active_status_unverified,false,true,graded_played,0,0,-1.0,-1.0,20.0,18.5,2023-10-22T19:59:09+00:00,0.0,-0.004769475357710648
2023,2023_07_ARI_SEA,547cb2dc8c177f05c94b27b7ba6adaae,Greg Dortch,gregdortch,00-0035500,WR,ARI,SEA,2023-10-22T20:05:00+00:00,2023-10-22T19:05:00+00:00,phase5_hierarchical_frozen,1.7611950863550387,0.01874085437579686,0.01856633646980055,bovada,1200,13.0,800.0,9.0,7,2023-10-22T18:58:01+00:00,6.983333333333333,6.583333333333333,0.4444444444444444,true,0.07692307692307693,0.1111111111111111,-0.05835674045327638,-0.09254477464131056,-0.7586376258925929,-0.8329029717717951,true,false,historical_active_status_unverified,false,true,graded_played,0,0,-1.0,-1.0,13.0,8.0,2023-10-22T19:48:11+00:00,0.0,0.013888888888888895
2023,2023_07_ARI_SEA,547cb2dc8c177f05c94b27b7ba6adaae,Jake Bobo,jakebobo,00-0038752,WR,SEA,ARI,2023-10-22T20:05:00+00:00,2023-10-22T19:05:00+00:00,phase5_hierarchical_frozen,2.894853522865998,0.09485586180883501,0.09049598071496268,fanduel,360,4.6,245.0,3.45,7,2023-10-22T18:58:38+00:00,6.366666666666666,6.583333333333333,0.33333333333333326,true,0.2173913043478261,0.2898550724637681,-0.12689532363286343,-0.19935909174880545,-0.5837184887111717,-0.6877888665333787,true,false,historical_active_status_unverified,false,true,graded_played,1,1,3.5999999999999996,2.45,4.6,3.45,2023-10-22T19:56:03+00:00,0.0,0.0
2023,2023_07_ARI_SEA,547cb2dc8c177f05c94b27b7ba6adaae,Jamal Adams,jamaladams,,,,,2023-10-22T20:05:00+00:00,2023-10-22T19:05:00+00:00,phase5_hierarchical_frozen,,,,williamhill_us,3000,31.0,3000.0,31.0,1,2023-10-22T18:56:03+00:00,8.95,8.95,0.0,false,0.03225806451612903,0.03225806451612903,,,,,false,false,historical_active_status_unverified,false,,unmodeled,,,,,31.0,31.0,2023-10-22T19:56:54+00:00,0.0,0.0
2023,2023_07_ARI_SEA,547cb2dc8c177f05c94b27b7ba6adaae,Jarran Reed,jarranreed,,,,,2023-10-22T20:05:00+00:00,2023-10-22T19:05:00+00:00,phase5_hierarchical_frozen,,,,williamhill_us,7000,71.0,7000.0,71.0,1,2023-10-22T18:56:03+00:00,8.95,8.95,0.0,false,0.014084507042253521,0.014084507042253521,,,,,false,false,historical_active_status_unverified,false,,unmodeled,,,,,56.0,56.0,2023-10-22T19:56:54+00:00,0.0037726358148893347,0.0037726358148893347
2023,2023_07_ARI_SEA,547cb2dc8c177f05c94b27b7ba6adaae,Jaxon Smith-Njigba,jaxonsmithnjigba,00-0038543,WR,SEA,ARI,2023-10-22T20:05:00+00:00,2023-10-22T19:05:00+00:00,phase5_hierarchical_frozen,2.894853522865998,0.2500576243570131,0.2212440935299559,fanduel,210,3.1,170.0,2.7,7,2023-10-22T18:58:38+00:00,6.366666666666666,6.6,0.14814814814814814,false,0.3225806451612903,0.37037037037037035,-0.10133655163133443,-0.14912627684041446,-0.3141433100571367,-0.40264094746911905,true,false,historical_active_status_unverified,false,true,graded_played,1,1,2.1,1.7000000000000002,3.1,2.65,2023-10-22T19:56:03+00:00,0.0,0.006988120195667413
2023,2023_07_ARI_SEA,547cb2dc8c177f05c94b27b7ba6adaae,Jonathan Ledbetter,jonathanledbetter,,,,,2023-10-22T20:05:00+00:00,2023-10-22T19:05:00+00:00,phase5_hierarchical_frozen,,,,williamhill_us,10000,101.0,10000.0,101.0,1,2023-10-22T18:56:03+00:00,8.95,8.95,0.0,false,0.009900990099009901,0.009900990099009901,,,,,false,false,historical_active_status_unverified,false,,unmodeled,,,,,,,,,
2023,2023_07_ARI_SEA,547cb2dc8c177f05c94b27b7ba6adaae,Jordyn Brooks,jordynbrooks,,,,,2023-10-22T20:05:00+00:00,2023-10-22T19:05:00+00:00,phase5_hierarchical_frozen,,,,williamhill_us,2900,30.0,2900.0,30.0,1,2023-10-22T18:56:03+00:00,8.95,8.95,0.0,false,0.03333333333333333,0.03333333333333333,,,,,false,false,historical_active_status_unverified,false,,unmodeled,,,,,27.0,27.0,2023-10-22T19:56:54+00:00,0.003703703703703702,0.003703703703703702
2023,2023_07_ARI_SEA,547cb2dc8c177f05c94b27b7ba6adaae,Josh Dobbs,joshdobbs,,,,,2023-10-22T20:05:00+00:00,2023-10-22T19:05:00+00:00,phase5_hierarchical_frozen,,,,williamhill_us,340,4.4,340.0,4.4,1,2023-10-22T18:56:03+00:00,8.95,8.95,0.0,false,0.22727272727272727,0.22727272727272727,,,,,false,false,historical_active_status_unverified,false,,unmodeled,,,,,4.6,4.6,2023-10-22T19:56:54+00:00,-0.009881422924901156,-0.009881422924901156
2023,2023_07_ARI_SEA,547cb2dc8c177f05c94b27b7ba6adaae,Joshua Dobbs,joshuadobbs,00-0033949,QB,ARI,SEA,2023-10-22T20:05:00+00:00,2023-10-22T19:05:00+00:00,phase5_hierarchical_frozen,1.7611950863550387,0.15214015597567895,0.14113210316300173,draftkings,475,5.75,387.5,4.875,6,2023-10-22T19:00:15+00:00,4.75,6.4833333333333325,0.17948717948717952,false,0.17391304347826086,0.20512820512820512,-0.03278094031525913,-0.06399610196520339,-0.18849040681273999,-0.31198099708036653,true,false,historical_active_status_unverified,false,true,graded_played,1,1,4.75,3.875,6.0,5.1,2023-10-22T19:59:03+00:00,-0.007246376811594207,-0.009049773755656076
2023,2023_07_ARI_SEA,547cb2dc8c177f05c94b27b7ba6adaae,Josh Woods,joshwoods,,,,,2023-10-22T20:05:00+00:00,2023-10-22T19:05:00+00:00,phase5_hierarchical_frozen,,,,williamhill_us,7000,71.0,7000.0,71.0,1,2023-10-22T18:56:03+00:00,8.95,8.95,0.0,false,0.014084507042253521,0.014084507042253521,,,,,false,false,historical_active_status_unverified,false,,unmodeled,,,,,101.0,101.0,2023-10-22T19:56:54+00:00,-0.00418351694324362,-0.00418351694324362
2023,2023_07_ARI_SEA,547cb2dc8c177f05c94b27b7ba6adaae,Julian Love,julianlove,,,,,2023-10-22T20:05:00+00:00,2023-10-22T19:05:00+00:00,phase5_hierarchical_frozen,,,,williamhill_us,4500,46.0,4500.0,46.0,1,2023-10-22T18:56:03+00:00,8.95,8.95,0.0,false,0.021739130434782608,0.021739130434782608,,,,,false,false,historical_active_status_unverified,false,,unmodeled,,,,,41.0,41.0,2023-10-22T19:56:54+00:00,0.002651113467656417,0.002651113467656417
2023,2023_07_ARI_SEA,547cb2dc8c177f05c94b27b7ba6adaae,Keaontay Ingram,keaontayingram,00-0037299,RB,ARI,SEA,2023-10-22T20:05:00+00:00,2023-10-22T19:05:00+00:00,phase5_hierarchical_frozen,1.7611950863550387,0.11252687429786287,0.10642666737007245,fanduel,250,3.5,220.0,3.2,6,2023-10-22T18:58:38+00:00,6.366666666666666,6.791666666666666,0.09375,false,0.2857142857142857,0.3125,-0.17928761834421325,-0.20607333262992755,-0.6275066642047464,-0.6594346644157681,true,false,historical_active_status_unverified,false,,policy_unknown,,,,,3.6,3.3,2023-10-22T19:56:03+00:00,-0.007936507936507908,-0.009469696969696961
2023,2023_07_ARI_SEA,547cb2dc8c177f05c94b27b7ba6adaae,Kei'Trel Clark,keitrelclark,,,,,2023-10-22T20:05:00+00:00,2023-10-22T19:05:00+00:00,phase5_hierarchical_frozen,,,,williamhill_us,3500,36.0,3500.0,36.0,1,2023-10-22T18:56:03+00:00,8.95,8.95,0.0,false,0.027777777777777776,0.027777777777777776,,,,,false,false,historical_active_status_unverified,false,,unmodeled,,,,,41.0,41.0,2023-10-22T19:56:54+00:00,-0.003387533875338751,-0.003387533875338751
2023,2023_07_ARI_SEA,547cb2dc8c177f05c94b27b7ba6adaae,Kenneth Walker III,kennethwalker,00-0038134,RB,SEA,ARI,2023-10-22T20:05:00+00:00,2023-10-22T19:05:00+00:00,phase5_hierarchical_frozen,2.894853522865998,0.7648153641553374,0.534580143770094,williamhill_us,-175,1.5714285714285714,-205.0,1.4878048780487805,7,2023-10-22T18:56:03+00:00,8.95,6.6,0.0562060889929743,false,0.6363636363636364,0.6721311475409836,-0.10178349259354236,-0.13755100377088958,-0.15994548836128086,-0.2046490543908358,true,false,historical_active_status_unverified,false,true,graded_played,0,0,-1.0,-1.0,1.606060606060606,1.5555555555555556,2023-10-22T19:56:54+00:00,-0.013722126929674006,-0.029274004683840782
2023,2023_07_ARI_SEA,547cb2dc8c177f05c94b27b7ba6adaae,Keontay Ingram,keontayingram,,,,,2023-10-22T20:05:00+00:00,2023-10-22T19:05:00+00:00,phase5_hierarchical_frozen,,,,draftkings,300,4.0,300.0,4.0,1,2023-10-22T19:00:15+00:00,4.75,4.75,0.0,false,0.25,0.25,,,,,false,false,historical_active_status_unverified,false,,unmodeled,,,,,4.2,4.2,2023-10-22T19:59:03+00:00,-0.011904761904761918,-0.011904761904761918
2023,2023_07_ARI_SEA,547cb2dc8c177f05c94b27b7ba6adaae,K'Von Wallace,kvonwallace,,,,,2023-10-22T20:05:00+00:00,2023-10-22T19:05:00+00:00,phase5_hierarchical_frozen,,,,williamhill_us,4500,46.0,4500.0,46.0,1,2023-10-22T18:56:03+00:00,8.95,8.95,0.0,false,0.021739130434782608,0.021739130434782608,,,,,false,false,historical_active_status_unverified,false,,unmodeled,,,,,41.0,41.0,2023-10-22T19:56:54+00:00,0.002651113467656417,0.002651113467656417
2023,2023_07_ARI_SEA,547cb2dc8c177f05c94b27b7ba6adaae,Kyzir White,kyzirwhite,,,,,2023-10-22T20:05:00+00:00,2023-10-22T19:05:00+00:00,phase5_hierarchical_frozen,,,,williamhill_us,5500,56.0,5500.0,56.0,1,2023-10-22T18:56:03+00:00,8.95,8.95,0.0,false,0.017857142857142856,0.017857142857142856,,,,,false,false,historical_active_status_unverified,false,,unmodeled,,,,,56.0,56.0,2023-10-22T19:56:54+00:00,0.0,0.0
2023,2023_07_ARI_SEA,547cb2dc8c177f05c94b27b7ba6adaae,Marco Wilson,marcowilson,,,,,2023-10-22T20:05:00+00:00,2023-10-22T19:05:00+00:00,phase5_hierarchical_frozen,,,,williamhill_us,4000,41.0,4000.0,41.0,1,2023-10-22T18:56:03+00:00,8.95,8.95,0.0,false,0.024390243902439025,0.024390243902439025,,,,,false,false,historical_active_status_unverified,false,,unmodeled,,,,,41.0,41.0,2023-10-22T19:56:54+00:00,0.0,0.0
2023,2023_07_ARI_SEA,547cb2dc8c177f05c94b27b7ba6adaae,Mario Edwards Jr.,marioedwards,,,,,2023-10-22T20:05:00+00:00,2023-10-22T19:05:00+00:00,phase5_hierarchical_frozen,,,,williamhill_us,10000,101.0,10000.0,101.0,1,2023-10-22T18:56:03+00:00,8.95,8.95,0.0,false,0.009900990099009901,0.009900990099009901,,,,,false,false,historical_active_status_unverified,false,,unmodeled,,,,,81.0,81.0,2023-10-22T19:56:54+00:00,0.002444688913335777,0.002444688913335777
2023,2023_07_ARI_SEA,547cb2dc8c177f05c94b27b7ba6adaae,Marquise Brown,marquisebrown,00-0035662,WR,ARI,SEA,2023-10-22T20:05:00+00:00,2023-10-22T19:05:00+00:00,phase5_hierarchical_frozen,1.7611950863550387,0.28051679639750376,0.24460674394973447,bovada,275,3.75,220.0,3.2,7,2023-10-22T18:58:01+00:00,6.983333333333333,6.6,0.171875,false,0.26666666666666666,0.3125,-0.02205992271693219,-0.06789325605026553,-0.0827247101884957,-0.21725841936084966,true,false,historical_active_status_unverified,false,true,graded_played,0,0,-1.0,-1.0,3.75,3.3,2023-10-22T19:48:11+00:00,0.0,-0.009469696969696961
2023,2023_07_ARI_SEA,547cb2dc8c177f05c94b27b7ba6adaae,Michael Wilson,michaelwilson,00-0038559,WR,ARI,SEA,2023-10-22T20:05:00+00:00,2023-10-22T19:05:00+00:00,phase5_hierarchical_frozen,1.7611950863550387,0.11616776805180588,0.10967415746491127,fanduel,410,5.1,350.0,4.5,7,2023-10-22T18:58:38+00:00,6.366666666666666,6.6,0.1333333333333333,false,0.19607843137254904,0.2222222222222222,-0.08640427390763777,-0.11254806475731094,-0.4406617969289526,-0.5064662914078992,true,false,historical_active_status_unverified,false,true,graded_played,0,0,-1.0,-1.0,5.1,4.5,2023-10-22T19:56:03+00:00,0.0,0.0
2023,2023_07_ARI_SEA,547cb2dc8c177f05c94b27b7ba6adaae,Mike Jackson,mikejackson,,,,,2023-10-22T20:05:00+00:00,2023-10-22T19:05:00+00:00,phase5_hierarchical_frozen,,,,williamhill_us,6000,61.0,6000.0,61.0,1,2023-10-22T18:56:03+00:00,8.95,8.95,0.0,false,0.01639344262295082,0.01639344262295082,,,,,false,false,historical_active_status_unverified,false,,unmodeled,,,,,81.0,81.0,2023-10-22T19:56:54+00:00,-0.004047763610605142,-0.004047763610605142
2023,2023_07_ARI_SEA,547cb2dc8c177f05c94b27b7ba6adaae,Myles Adams,mylesadams,,,,,2023-10-22T20:05:00+00:00,2023-10-22T19:05:00+00:00,phase5_hierarchical_frozen,,,,williamhill_us,17500,176.0,17500.0,176.0,1,2023-10-22T18:56:03+00:00,8.95,8.95,0.0,false,0.005681818181818182,0.005681818181818182,,,,,false,false,historical_active_status_unverified,false,,unmodeled,,,,,,,,,
2023,2023_07_ARI_SEA,547cb2dc8c177f05c94b27b7ba6adaae,Nick Bellore,nickbellore,,,,,2023-10-22T20:05:00+00:00,2023-10-22T19:05:00+00:00,phase5_hierarchical_frozen,,,,betrivers,1200,13.0,1200.0,13.0,3,2023-10-22T18:58:24+00:00,6.6,5.566666666666666,0.0,false,0.07692307692307693,0.07692307692307693,,,,,false,false,historical_active_status_unverified,false,,unmodeled,,,,,13.0,13.0,2023-10-22T19:59:09+00:00,0.0,0.0
2023,2023_07_ARI_SEA,547cb2dc8c177f05c94b27b7ba6adaae,Noah Fant,noahfant,00-0035644,TE,SEA,ARI,2023-10-22T20:05:00+00:00,2023-10-22T19:05:00+00:00,phase5_hierarchical_frozen,2.894853522865998,0.15645459643645956,0.14482965539745762,pointsbetus,475,5.75,360.0,4.6,7,2023-10-22T18:57:21+00:00,7.65,6.6,0.25,true,0.17391304347826086,0.2173913043478261,-0.02908338808080324,-0.07256164895036848,-0.1672294814646187,-0.33378358517169493,true,false,historical_active_status_unverified,false,true,graded_played,0,0,-1.0,-1.0,4.5,4.5,2023-10-22T19:58:01+00:00,0.048309178743961345,0.004830917874396101
2023,2023_07_ARI_SEA,547cb2dc8c177f05c94b27b7ba6adaae,Quandre Diggs,quandrediggs,,,,,2023-10-22T20:05:00+00:00,2023-10-22T19:05:00+00:00,phase5_hierarchical_frozen,,,,williamhill_us,2700,28.0,2700.0,28.0,1,2023-10-22T18:56:03+00:00,8.95,8.95,0.0,false,0.03571428571428571,0.03571428571428571,,,,,false,false,historical_active_status_unverified,false,,unmodeled,,,,,31.0,31.0,2023-10-22T19:56:54+00:00,-0.003456221198156681,-0.003456221198156681
2023,2023_07_ARI_SEA,547cb2dc8c177f05c94b27b7ba6adaae,Rondale Moore,rondalemoore,00-0036936,WR,ARI,SEA,2023-10-22T20:05:00+00:00,2023-10-22T19:05:00+00:00,phase5_hierarchical_frozen,1.7611950863550387,0.15216202719362606,0.14115088744454296,fanduel,500,6.0,410.0,5.1,7,2023-10-22T18:58:38+00:00,6.366666666666666,6.6,0.17647058823529416,false,0.16666666666666666,0.19607843137254904,-0.025515779222123697,-0.054927543928006084,-0.15309467533274224,-0.280130474032831,true,false,historical_active_status_unverified,false,true,graded_played,0,0,-1.0,-1.0,6.0,5.1,2023-10-22T19:56:03+00:00,0.0,0.0
2023,2023_07_ARI_SEA,547cb2dc8c177f05c94b27b7ba6adaae,SaRodorick Thompson,sarodorickthompson,,,,,2023-10-22T20:05:00+00:00,2023-10-22T19:05:00+00:00,phase5_hierarchical_frozen,,,,betrivers,540,6.4,540.0,6.4,3,2023-10-22T18:58:24+00:00,6.6,6.6,0.0,false,0.15625,0.15625,,,,,false,false,historical_active_status_unverified,false,,unmodeled,,,,,6.75,6.75,2023-10-22T19:59:09+00:00,-0.00810185185185186,-0.00810185185185186
2023,2023_07_ARI_SEA,547cb2dc8c177f05c94b27b7ba6adaae,Seattle Defense,seattledefense,,,,,2023-10-22T20:05:00+00:00,2023-10-22T19:05:00+00:00,phase5_hierarchical_frozen,,,,fanduel,550,6.5,550.0,6.5,1,2023-10-22T18:58:38+00:00,6.366666666666666,6.366666666666666,0.0,false,0.15384615384615385,0.15384615384615385,,,,,false,false,historical_active_status_unverified,false,,unmodeled,,,,,6.5,6.5,2023-10-22T19:56:03+00:00,0.0,0.0
2023,2023_07_ARI_SEA,547cb2dc8c177f05c94b27b7ba6adaae,Starling Thomas V,starlingthomas,,,,,2023-10-22T20:05:00+00:00,2023-10-22T19:05:00+00:00,phase5_hierarchical_frozen,,,,williamhill_us,9000,91.0,9000.0,91.0,1,2023-10-22T18:56:03+00:00,8.95,8.95,0.0,false,0.01098901098901099,0.01098901098901099,,,,,false,false,historical_active_status_unverified,false,,unmodeled,,,,,126.0,126.0,2023-10-22T19:56:54+00:00,-0.003052503052503054,-0.003052503052503054
2023,2023_07_ARI_SEA,547cb2dc8c177f05c94b27b7ba6adaae,Tariq Woolen,tariqwoolen,,,,,2023-10-22T20:05:00+00:00,2023-10-22T19:05:00+00:00,phase5_hierarchical_frozen,,,,williamhill_us,2500,26.0,2500.0,26.0,1,2023-10-22T18:56:03+00:00,8.95,8.95,0.0,false,0.038461538461538464,0.038461538461538464,,,,,false,false,historical_active_status_unverified,false,,unmodeled,,,,,29.0,29.0,2023-10-22T19:56:54+00:00,-0.003978779840848809,-0.003978779840848809
2023,2023_07_ARI_SEA,547cb2dc8c177f05c94b27b7ba6adaae,Tony Jones Jr,tonyjones,,,,,2023-10-22T20:05:00+00:00,2023-10-22T19:05:00+00:00,phase5_hierarchical_frozen,,,,bovada,450,5.5,450.0,5.5,1,2023-10-22T18:58:01+00:00,6.983333333333333,6.983333333333333,0.0,false,0.18181818181818182,0.18181818181818182,,,,,false,false,historical_active_status_unverified,false,,unmodeled,,,,,5.5,5.5,2023-10-22T19:48:11+00:00,0.0,0.0
2023,2023_07_ARI_SEA,547cb2dc8c177f05c94b27b7ba6adaae,Tre Brown,trebrown,,,,,2023-10-22T20:05:00+00:00,2023-10-22T19:05:00+00:00,phase5_hierarchical_frozen,,,,williamhill_us,3000,31.0,3000.0,31.0,1,2023-10-22T18:56:03+00:00,8.95,8.95,0.0,false,0.03225806451612903,0.03225806451612903,,,,,false,false,historical_active_status_unverified,false,,unmodeled,,,,,31.0,31.0,2023-10-22T19:56:54+00:00,0.0,0.0
2023,2023_07_ARI_SEA,547cb2dc8c177f05c94b27b7ba6adaae,Trey McBride,treymcbride,00-0037744,TE,ARI,SEA,2023-10-22T20:05:00+00:00,2023-10-22T19:05:00+00:00,phase5_hierarchical_frozen,1.7611950863550387,0.07840479700021896,0.07540992050924111,bovada,900,10.0,650.0,7.5,7,2023-10-22T18:58:01+00:00,6.983333333333333,6.6,0.33333333333333326,true,0.1,0.13333333333333333,-0.024590079490758893,-0.05792341282409222,-0.24590079490758887,-0.43442559618069165,true,false,historical_active_status_unverified,false,true,graded_played,0,0,-1.0,-1.0,10.0,8.0,2023-10-22T19:48:11+00:00,0.0,-0.008333333333333331
2023,2023_07_ARI_SEA,547cb2dc8c177f05c94b27b7ba6adaae,Tyler Lockett,tylerlockett,00-0032211,WR,SEA,ARI,2023-10-22T20:05:00+00:00,2023-10-22T19:05:00+00:00,phase5_hierarchical_frozen,2.894853522865998,0.37719280623201124,0.3142161622492776,pointsbetus,150,2.5,135.0,2.35,7,2023-10-22T18:57:21+00:00,7.65,6.6,0.06382978723404253,false,0.4,0.425531914893617,-0.0857838377507224,-0.1113157526443394,-0.21445959437680595,-0.26159201871419757,true,false,historical_active_status_unverified,false,true,graded_played,0,0,-1.0,-1.0,2.25,2.15,2023-10-22T19:58:01+00:00,0.0444444444444444,0.03958436417615041
2023,2023_07_ARI_SEA,547cb2dc8c177f05c94b27b7ba6adaae,Uchenna Nwosu,uchennanwosu,,,,,2023-10-22T20:05:00+00:00,2023-10-22T19:05:00+00:00,phase5_hierarchical_frozen,,,,williamhill_us,5500,56.0,5500.0,56.0,1,2023-10-22T18:56:03+00:00,8.95,8.95,0.0,false,0.017857142857142856,0.017857142857142856,,,,,false,false,historical_active_status_unverified,false,,unmodeled,,,,,71.0,71.0,2023-10-22T19:56:54+00:00,-0.0037726358148893347,-0.0037726358148893347
2023,2023_07_ARI_SEA,547cb2dc8c177f05c94b27b7ba6adaae,Will Dissly,willdissly,00-0034159,TE,SEA,ARI,2023-10-22T20:05:00+00:00,2023-10-22T19:05:00+00:00,phase5_hierarchical_frozen,2.894853522865998,0.11568380991903832,0.10924317275173678,draftkings,850,9.5,545.0,6.45,6,2023-10-22T19:00:15+00:00,4.75,6.4833333333333325,0.4728682170542635,true,0.10526315789473684,0.15503875968992248,0.003980014856999947,-0.045795586938185695,0.0378101411414995,-0.2953815357512978,true,false,historical_active_status_unverified,false,true,graded_played,0,0,-1.0,-1.0,9.5,6.5,2023-10-22T19:59:03+00:00,0.0,-0.0011926058437686238
2023,2023_07_ARI_SEA,547cb2dc8c177f05c94b27b7ba6adaae,Zach Ertz,zachertz,00-0030061,TE,ARI,SEA,2023-10-22T20:05:00+00:00,2023-10-22T19:05:00+00:00,phase5_hierarchical_frozen,1.7611950863550387,0.16979072967766018,0.15615861092045458,williamhill_us,380,4.8,350.0,4.5,7,2023-10-22T18:56:03+00:00,8.95,6.6,0.06666666666666665,false,0.20833333333333334,0.2222222222222222,-0.052174722412878766,-0.06606361130176763,-0.2504386675818181,-0.29728625085795435,true,false,historical_active_status_unverified,false,true,graded_played,0,0,-1.0,-1.0,4.9,4.7,2023-10-22T19:56:54+00:00,-0.004251700680272141,-0.009456264775413697
2023,2023_07_ARI_SEA,547cb2dc8c177f05c94b27b7ba6adaae,Zaven Collins,zavencollins,,,,,2023-10-22T20:05:00+00:00,2023-10-22T19:05:00+00:00,phase5_hierarchical_frozen,,,,williamhill_us,10000,101.0,10000.0,101.0,1,2023-10-22T18:56:03+00:00,8.95,8.95,0.0,false,0.009900990099009901,0.009900990099009901,,,,,false,false,historical_active_status_unverified,false,,unmodeled,,,,,101.0,101.0,2023-10-22T19:56:54+00:00,0.0,0.0
2023,2023_07_ATL_TB,949fd4373890ee339add53eb5f343dc0,A.J. Terrell,ajterrell,,,,,2023-10-22T17:00:00+00:00,2023-10-22T16:00:00+00:00,phase5_hierarchical_frozen,,,,williamhill_us,2600,27.0,2600.0,27.0,1,2023-10-22T15:52:41+00:00,7.316666666666666,7.316666666666666,0.0,false,0.037037037037037035,0.037037037037037035,,,,,false,false,historical_active_status_unverified,false,,unmodeled,,,,,27.0,27.0,2023-10-22T16:53:27+00:00,0.0,0.0
2023,2023_07_ATL_TB,949fd4373890ee339add53eb5f343dc0,Antoine Winfield Jr.,antoinewinfield,,,,,2023-10-22T17:00:00+00:00,2023-10-22T16:00:00+00:00,phase5_hierarchical_frozen,,,,williamhill_us,2500,26.0,2500.0,26.0,1,2023-10-22T15:52:41+00:00,7.316666666666666,7.316666666666666,0.0,false,0.038461538461538464,0.038461538461538464,,,,,false,false,historical_active_status_unverified,false,,unmodeled,,,,,26.0,26.0,2023-10-22T16:53:27+00:00,0.0,0.0
2023,2023_07_ATL_TB,949fd4373890ee339add53eb5f343dc0,Arnold Ebiketie,arnoldebiketie,,,,,2023-10-22T17:00:00+00:00,2023-10-22T16:00:00+00:00,phase5_hierarchical_frozen,,,,williamhill_us,9000,91.0,9000.0,91.0,1,2023-10-22T15:52:41+00:00,7.316666666666666,7.316666666666666,0.0,false,0.01098901098901099,0.01098901098901099,,,,,false,false,historical_active_status_unverified,false,,unmodeled,,,,,91.0,91.0,2023-10-22T16:53:27+00:00,0.0,0.0
2023,2023_07_ATL_TB,949fd4373890ee339add53eb5f343dc0,Atlanta Defense,atlantadefense,,,,,2023-10-22T17:00:00+00:00,2023-10-22T16:00:00+00:00,phase5_hierarchical_frozen,,,,fanduel,1000,11.0,1000.0,11.0,1,2023-10-22T15:52:21+00:00,7.65,7.65,0.0,false,0.09090909090909091,0.09090909090909091,,,,,false,false,historical_active_status_unverified,false,,unmodeled,,,,,13.0,13.0,2023-10-22T16:54:37+00:00,-0.013986013986013984,-0.013986013986013984
2023,2023_07_ATL_TB,949fd4373890ee339add53eb5f343dc0,Baker Mayfield,bakermayfield,00-0034855,QB,TB,ATL,2023-10-22T17:00:00+00:00,2023-10-22T16:00:00+00:00,phase5_hierarchical_frozen,2.0446357811750353,0.1644925511228342,0.15167592401735663,barstool,700,8.0,650.0,7.5,8,2023-10-22T15:55:45+00:00,4.25,6.166666666666666,0.06666666666666665,false,0.125,0.13333333333333333,0.026675924017356634,0.018342590684023302,0.21340739213885307,0.13756943013017464,true,false,historical_active_status_unverified,false,true,graded_played,0,0,-1.0,-1.0,8.0,7.5,2023-10-22T16:51:33+00:00,0.0,0.0
2023,2023_07_ATL_TB,949fd4373890ee339add53eb5f343dc0,Bijan Robinson,bijanrobinson,00-0038542,RB,ATL,TB,2023-10-22T17:00:00+00:00,2023-10-22T16:00:00+00:00,phase5_hierarchical_frozen,1.7576582431509016,0.383247416163026,0.31835577137866766,barstool,165,2.65,144.0,2.44,8,2023-10-22T15:55:45+00:00,4.25,6.166666666666666,0.08606557377049184,false,0.37735849056603776,0.4098360655737705,-0.0590027191873701,-0.09148029419510284,-0.15635720584653068,-0.22321191783605088,true,false,historical_active_status_unverified,false,true,graded_played,0,0,-1.0,-1.0,2.65,2.45,2023-10-22T16:51:33+00:00,0.0,-0.0016728002676481002
2023,2023_07_ATL_TB,949fd4373890ee339add53eb5f343dc0,Bud Dupree,buddupree,,,,,2023-10-22T17:00:00+00:00,2023-10-22T16:00:00+00:00,phase5_hierarchical_frozen,,,,williamhill_us,5000,51.0,5000.0,51.0,1,2023-10-22T15:52:41+00:00,7.316666666666666,7.316666666666666,0.0,false,0.0196078431372549,0.0196078431372549,,,,,false,false,historical_active_status_unverified,false,,unmodeled,,,,,51.0,51.0,2023-10-22T16:53:27+00:00,0.0,0.0
