season,game,event_id,prediction_time,sportsbook,player,normalized_player,price,quote_time,quote_age_minutes
2023,2023_12_BUF_PHI,5e766a287ba24d40d9e40aa41efe19de,2023-11-26T20:25:00+00:00,fanduel,Stefon Diggs,stefondiggs,100,2023-11-26T20:19:21+00:00,5.65
2023,2023_12_BUF_PHI,5e766a287ba24d40d9e40aa41efe19de,2023-11-26T20:25:00+00:00,pointsbetus,Stefon Diggs,stefondiggs,100,2023-11-26T20:18:14+00:00,6.766666666666667
2023,2023_12_BUF_PHI,5e766a287ba24d40d9e40aa41efe19de,2023-11-26T20:25:00+00:00,unibet_us,Stefon Diggs,stefondiggs,104,2023-11-26T20:17:16+00:00,7.733333333333333
2023,2023_12_BUF_PHI,5e766a287ba24d40d9e40aa41efe19de,2023-11-26T20:25:00+00:00,williamhill_us,Stefon Diggs,stefondiggs,140,2023-11-26T20:19:03+00:00,5.95
2023,2023_12_BUF_PHI,5e766a287ba24d40d9e40aa41efe19de,2023-11-26T20:25:00+00:00,williamhill_us,Taron Johnson,taronjohnson,3500,2023-11-26T20:19:03+00:00,5.95
2023,2023_12_BUF_PHI,5e766a287ba24d40d9e40aa41efe19de,2023-11-26T20:25:00+00:00,williamhill_us,Terrel Bernard,terrelbernard,4500,2023-11-26T20:19:03+00:00,5.95
2023,2023_12_BUF_PHI,5e766a287ba24d40d9e40aa41efe19de,2023-11-26T20:25:00+00:00,betmgm,Trent Sherfield,trentsherfield,1100,2023-11-26T20:16:47+00:00,8.216666666666667
2023,2023_12_BUF_PHI,5e766a287ba24d40d9e40aa41efe19de,2023-11-26T20:25:00+00:00,betrivers,Trent Sherfield,trentsherfield,800,2023-11-26T20:18:45+00:00,6.25
2023,2023_12_BUF_PHI,5e766a287ba24d40d9e40aa41efe19de,2023-11-26T20:25:00+00:00,bovada,Trent Sherfield,trentsherfield,1400,2023-11-26T20:20:44+00:00,4.266666666666667
2023,2023_12_BUF_PHI,5e766a287ba24d40d9e40aa41efe19de,2023-11-26T20:25:00+00:00,draftkings,Trent Sherfield,trentsherfield,1300,2023-11-26T20:19:22+00:00,5.633333333333334
2023,2023_12_BUF_PHI,5e766a287ba24d40d9e40aa41efe19de,2023-11-26T20:25:00+00:00,unibet_us,Trent Sherfield,trentsherfield,800,2023-11-26T20:17:16+00:00,7.733333333333333
2023,2023_12_BUF_PHI,5e766a287ba24d40d9e40aa41efe19de,2023-11-26T20:25:00+00:00,williamhill_us,Trent Sherfield,trentsherfield,1400,2023-11-26T20:19:03+00:00,5.95
2023,2023_12_BUF_PHI,5e766a287ba24d40d9e40aa41efe19de,2023-11-26T20:25:00+00:00,betmgm,Ty Johnson,tyjohnson,800,2023-11-26T20:16:47+00:00,8.216666666666667
2023,2023_12_BUF_PHI,5e766a287ba24d40d9e40aa41efe19de,2023-11-26T20:25:00+00:00,betrivers,Ty Johnson,tyjohnson,900,2023-11-26T20:18:45+00:00,6.25
2023,2023_12_BUF_PHI,5e766a287ba24d40d9e40aa41efe19de,2023-11-26T20:25:00+00:00,draftkings,Ty Johnson,tyjohnson,750,2023-11-26T20:19:22+00:00,5.633333333333334
2023,2023_12_BUF_PHI,5e766a287ba24d40d9e40aa41efe19de,2023-11-26T20:25:00+00:00,fanduel,Ty Johnson,tyjohnson,1200,2023-11-26T20:19:21+00:00,5.65
2023,2023_12_BUF_PHI,5e766a287ba24d40d9e40aa41efe19de,2023-11-26T20:25:00+00:00,unibet_us,Ty Johnson,tyjohnson,900,2023-11-26T20:17:16+00:00,7.733333333333333
2023,2023_12_BUF_PHI,5e766a287ba24d40d9e40aa41efe19de,2023-11-26T20:25:00+00:00,williamhill_us,Ty Johnson,tyjohnson,700,2023-11-26T20:19:03+00:00,5.95
2023,2023_12_BUF_PHI,5e766a287ba24d40d9e40aa41efe19de,2023-11-26T20:25:00+00:00,williamhill_us,Tyrel Dodson,tyreldodson,4000,2023-11-26T20:19:03+00:00,5.95
2023,2023_12_BUF_PHI,5e766a287ba24d40d9e40aa41efe19de,2023-11-26T20:25:00+00:00,williamhill_us,Von Miller,vonmiller,5500,2023-11-26T20:19:03+00:00,5.95
2023,2023_12_CAR_TEN,387496b9809d0ba1d218674c095a9851,2023-11-26T17:00:00+00:00,betmgm,Adam Theilen,adamtheilen,155,2023-11-26T16:51:27+00:00,8.55
2023,2023_12_CAR_TEN,387496b9809d0ba1d218674c095a9851,2023-11-26T17:00:00+00:00,betrivers,Adam Thielen,adamthielen,180,2023-11-26T16:53:12+00:00,6.8
2023,2023_12_CAR_TEN,387496b9809d0ba1d218674c095a9851,2023-11-26T17:00:00+00:00,bovada,Adam Thielen,adamthielen,200,2023-11-26T16:55:16+00:00,4.733333333333333
2023,2023_12_CAR_TEN,387496b9809d0ba1d218674c095a9851,2023-11-26T17:00:00+00:00,draftkings,Adam Thielen,adamthielen,255,2023-11-26T16:55:48+00:00,4.2
2023,2023_12_CAR_TEN,387496b9809d0ba1d218674c095a9851,2023-11-26T17:00:00+00:00,fanduel,Adam Thielen,adamthielen,200,2023-11-26T16:54:24+00:00,5.6
2023,2023_12_CAR_TEN,387496b9809d0ba1d218674c095a9851,2023-11-26T17:00:00+00:00,pointsbetus,Adam Thielen,adamthielen,190,2023-11-26T16:53:51+00:00,6.15
2023,2023_12_CAR_TEN,387496b9809d0ba1d218674c095a9851,2023-11-26T17:00:00+00:00,unibet_us,Adam Thielen,adamthielen,180,2023-11-26T16:50:54+00:00,9.1
2023,2023_12_CAR_TEN,387496b9809d0ba1d218674c095a9851,2023-11-26T17:00:00+00:00,williamhill_us,Adam Thielen,adamthielen,160,2023-11-26T16:53:36+00:00,6.4
2023,2023_12_CAR_TEN,387496b9809d0ba1d218674c095a9851,2023-11-26T17:00:00+00:00,williamhill_us,Amani Hooker,amanihooker,3300,2023-11-26T16:53:36+00:00,6.4
2023,2023_12_CAR_TEN,387496b9809d0ba1d218674c095a9851,2023-11-26T17:00:00+00:00,williamhill_us,Arden Key,ardenkey,5000,2023-11-26T16:53:36+00:00,6.4
2023,2023_12_CAR_TEN,387496b9809d0ba1d218674c095a9851,2023-11-26T17:00:00+00:00,williamhill_us,Azeez Al-Shaair,azeezalshaair,2800,2023-11-26T16:53:36+00:00,6.4
2023,2023_12_CAR_TEN,387496b9809d0ba1d218674c095a9851,2023-11-26T17:00:00+00:00,williamhill_us,Brian Burns,brianburns,5000,2023-11-26T16:53:36+00:00,6.4
2023,2023_12_CAR_TEN,387496b9809d0ba1d218674c095a9851,2023-11-26T17:00:00+00:00,betmgm,Bryce Young,bryceyoung,600,2023-11-26T16:51:27+00:00,8.55
2023,2023_12_CAR_TEN,387496b9809d0ba1d218674c095a9851,2023-11-26T17:00:00+00:00,betrivers,Bryce Young,bryceyoung,550,2023-11-26T16:53:12+00:00,6.8
2023,2023_12_CAR_TEN,387496b9809d0ba1d218674c095a9851,2023-11-26T17:00:00+00:00,bovada,Bryce Young,bryceyoung,650,2023-11-26T16:55:16+00:00,4.733333333333333
2023,2023_12_CAR_TEN,387496b9809d0ba1d218674c095a9851,2023-11-26T17:00:00+00:00,draftkings,Bryce Young,bryceyoung,900,2023-11-26T16:55:48+00:00,4.2
2023,2023_12_CAR_TEN,387496b9809d0ba1d218674c095a9851,2023-11-26T17:00:00+00:00,fanduel,Bryce Young,bryceyoung,900,2023-11-26T16:54:24+00:00,5.6
2023,2023_12_CAR_TEN,387496b9809d0ba1d218674c095a9851,2023-11-26T17:00:00+00:00,pointsbetus,Bryce Young,bryceyoung,900,2023-11-26T16:53:51+00:00,6.15
2023,2023_12_CAR_TEN,387496b9809d0ba1d218674c095a9851,2023-11-26T17:00:00+00:00,unibet_us,Bryce Young,bryceyoung,550,2023-11-26T16:50:54+00:00,9.1
2023,2023_12_CAR_TEN,387496b9809d0ba1d218674c095a9851,2023-11-26T17:00:00+00:00,williamhill_us,Bryce Young,bryceyoung,800,2023-11-26T16:53:36+00:00,6.4
2023,2023_12_CAR_TEN,387496b9809d0ba1d218674c095a9851,2023-11-26T17:00:00+00:00,betmgm,CAR Defense/Special Teams,cardefensespecialteams,450,2023-11-26T16:51:27+00:00,8.55
2023,2023_12_CAR_TEN,387496b9809d0ba1d218674c095a9851,2023-11-26T17:00:00+00:00,fanduel,Carolina Defense,carolinadefense,1000,2023-11-26T16:54:24+00:00,5.6
2023,2023_12_CAR_TEN,387496b9809d0ba1d218674c095a9851,2023-11-26T17:00:00+00:00,williamhill_us,Chig Okonkwo,chigokonkwo,300,2023-11-26T16:53:36+00:00,6.4
2023,2023_12_CAR_TEN,387496b9809d0ba1d218674c095a9851,2023-11-26T17:00:00+00:00,betmgm,Chigoziem Okonkwo,chigoziemokonkwo,375,2023-11-26T16:51:27+00:00,8.55
2023,2023_12_CAR_TEN,387496b9809d0ba1d218674c095a9851,2023-11-26T17:00:00+00:00,betrivers,Chigoziem Okonkwo,chigoziemokonkwo,430,2023-11-26T16:53:12+00:00,6.8
2023,2023_12_CAR_TEN,387496b9809d0ba1d218674c095a9851,2023-11-26T17:00:00+00:00,bovada,Chigoziem Okonkwo,chigoziemokonkwo,375,2023-11-26T16:55:16+00:00,4.733333333333333
2023,2023_12_CAR_TEN,387496b9809d0ba1d218674c095a9851,2023-11-26T17:00:00+00:00,draftkings,Chigoziem Okonkwo,chigoziemokonkwo,400,2023-11-26T16:55:48+00:00,4.2
2023,2023_12_CAR_TEN,387496b9809d0ba1d218674c095a9851,2023-11-26T17:00:00+00:00,fanduel,Chigoziem Okonkwo,chigoziemokonkwo,500,2023-11-26T16:54:24+00:00,5.6
2023,2023_12_CAR_TEN,387496b9809d0ba1d218674c095a9851,2023-11-26T17:00:00+00:00,pointsbetus,Chigoziem Okonkwo,chigoziemokonkwo,475,2023-11-26T16:53:51+00:00,6.15
2023,2023_12_CAR_TEN,387496b9809d0ba1d218674c095a9851,2023-11-26T17:00:00+00:00,unibet_us,Chigoziem Okonkwo,chigoziemokonkwo,430,2023-11-26T16:50:54+00:00,9.1
2023,2023_12_CAR_TEN,387496b9809d0ba1d218674c095a9851,2023-11-26T17:00:00+00:00,betmgm,Chris Moore,chrismoore,500,2023-11-26T16:51:27+00:00,8.55
2023,2023_12_CAR_TEN,387496b9809d0ba1d218674c095a9851,2023-11-26T17:00:00+00:00,betrivers,Chris Moore,chrismoore,480,2023-11-26T16:53:12+00:00,6.8
2023,2023_12_CAR_TEN,387496b9809d0ba1d218674c095a9851,2023-11-26T17:00:00+00:00,bovada,Chris Moore,chrismoore,375,2023-11-26T16:55:16+00:00,4.733333333333333
2023,2023_12_CAR_TEN,387496b9809d0ba1d218674c095a9851,2023-11-26T17:00:00+00:00,draftkings,Chris Moore,chrismoore,700,2023-11-26T16:55:48+00:00,4.2
2023,2023_12_CAR_TEN,387496b9809d0ba1d218674c095a9851,2023-11-26T17:00:00+00:00,fanduel,Chris Moore,chrismoore,550,2023-11-26T16:54:24+00:00,5.6
2023,2023_12_CAR_TEN,387496b9809d0ba1d218674c095a9851,2023-11-26T17:00:00+00:00,pointsbetus,Chris Moore,chrismoore,600,2023-11-26T16:53:51+00:00,6.15
2023,2023_12_CAR_TEN,387496b9809d0ba1d218674c095a9851,2023-11-26T17:00:00+00:00,unibet_us,Chris Moore,chrismoore,480,2023-11-26T16:50:54+00:00,9.1
2023,2023_12_CAR_TEN,387496b9809d0ba1d218674c095a9851,2023-11-26T17:00:00+00:00,williamhill_us,Chris Moore,chrismoore,500,2023-11-26T16:53:36+00:00,6.4
2023,2023_12_CAR_TEN,387496b9809d0ba1d218674c095a9851,2023-11-26T17:00:00+00:00,betmgm,Chuba Hubbard,chubahubbard,200,2023-11-26T16:51:27+00:00,8.55
2023,2023_12_CAR_TEN,387496b9809d0ba1d218674c095a9851,2023-11-26T17:00:00+00:00,betrivers,Chuba Hubbard,chubahubbard,200,2023-11-26T16:53:12+00:00,6.8
2023,2023_12_CAR_TEN,387496b9809d0ba1d218674c095a9851,2023-11-26T17:00:00+00:00,bovada,Chuba Hubbard,chubahubbard,210,2023-11-26T16:55:16+00:00,4.733333333333333
2023,2023_12_CAR_TEN,387496b9809d0ba1d218674c095a9851,2023-11-26T17:00:00+00:00,draftkings,Chuba Hubbard,chubahubbard,285,2023-11-26T16:55:48+00:00,4.2
2023,2023_12_CAR_TEN,387496b9809d0ba1d218674c095a9851,2023-11-26T17:00:00+00:00,fanduel,Chuba Hubbard,chubahubbard,250,2023-11-26T16:54:24+00:00,5.6
2023,2023_12_CAR_TEN,387496b9809d0ba1d218674c095a9851,2023-11-26T17:00:00+00:00,pointsbetus,Chuba Hubbard,chubahubbard,260,2023-11-26T16:53:51+00:00,6.15
2023,2023_12_CAR_TEN,387496b9809d0ba1d218674c095a9851,2023-11-26T17:00:00+00:00,unibet_us,Chuba Hubbard,chubahubbard,200,2023-11-26T16:50:54+00:00,9.1
2023,2023_12_CAR_TEN,387496b9809d0ba1d218674c095a9851,2023-11-26T17:00:00+00:00,williamhill_us,Chuba Hubbard,chubahubbard,163,2023-11-26T16:53:36+00:00,6.4
2023,2023_12_CAR_TEN,387496b9809d0ba1d218674c095a9851,2023-11-26T17:00:00+00:00,betmgm,Colton Dowell,coltondowell,2500,2023-11-26T16:51:27+00:00,8.55
2023,2023_12_CAR_TEN,387496b9809d0ba1d218674c095a9851,2023-11-26T17:00:00+00:00,betrivers,Colton Dowell,coltondowell,950,2023-11-26T16:53:12+00:00,6.8
2023,2023_12_CAR_TEN,387496b9809d0ba1d218674c095a9851,2023-11-26T17:00:00+00:00,draftkings,Colton Dowell,coltondowell,1200,2023-11-26T16:55:48+00:00,4.2
2023,2023_12_CAR_TEN,387496b9809d0ba1d218674c095a9851,2023-11-26T17:00:00+00:00,fanduel,Colton Dowell,coltondowell,1900,2023-11-26T16:54:24+00:00,5.6
2023,2023_12_CAR_TEN,387496b9809d0ba1d218674c095a9851,2023-11-26T17:00:00+00:00,unibet_us,Colton Dowell,coltondowell,950,2023-11-26T16:50:54+00:00,9.1
2023,2023_12_CAR_TEN,387496b9809d0ba1d218674c095a9851,2023-11-26T17:00:00+00:00,williamhill_us,Colton Dowell,coltondowell,1400,2023-11-26T16:53:36+00:00,6.4
2023,2023_12_CAR_TEN,387496b9809d0ba1d218674c095a9851,2023-11-26T17:00:00+00:00,betmgm,DeAndre Hopkins,deandrehopkins,110,2023-11-26T16:51:27+00:00,8.55
2023,2023_12_CAR_TEN,387496b9809d0ba1d218674c095a9851,2023-11-26T17:00:00+00:00,betrivers,DeAndre Hopkins,deandrehopkins,165,2023-11-26T16:53:12+00:00,6.8
2023,2023_12_CAR_TEN,387496b9809d0ba1d218674c095a9851,2023-11-26T17:00:00+00:00,bovada,DeAndre Hopkins,deandrehopkins,185,2023-11-26T16:55:16+00:00,4.733333333333333
2023,2023_12_CAR_TEN,387496b9809d0ba1d218674c095a9851,2023-11-26T17:00:00+00:00,draftkings,DeAndre Hopkins,deandrehopkins,190,2023-11-26T16:55:48+00:00,4.2
2023,2023_12_CAR_TEN,387496b9809d0ba1d218674c095a9851,2023-11-26T17:00:00+00:00,fanduel,DeAndre Hopkins,deandrehopkins,210,2023-11-26T16:54:24+00:00,5.6
2023,2023_12_CAR_TEN,387496b9809d0ba1d218674c095a9851,2023-11-26T17:00:00+00:00,pointsbetus,DeAndre Hopkins,deandrehopkins,225,2023-11-26T16:53:51+00:00,6.15
2023,2023_12_CAR_TEN,387496b9809d0ba1d218674c095a9851,2023-11-26T17:00:00+00:00,unibet_us,DeAndre Hopkins,deandrehopkins,165,2023-11-26T16:50:54+00:00,9.1
2023,2023_12_CAR_TEN,387496b9809d0ba1d218674c095a9851,2023-11-26T17:00:00+00:00,williamhill_us,DeAndre Hopkins,deandrehopkins,180,2023-11-26T16:53:36+00:00,6.4
2023,2023_12_CAR_TEN,387496b9809d0ba1d218674c095a9851,2023-11-26T17:00:00+00:00,williamhill_us,Deion Jones,deionjones,4500,2023-11-26T16:53:36+00:00,6.4
2023,2023_12_CAR_TEN,387496b9809d0ba1d218674c095a9851,2023-11-26T17:00:00+00:00,williamhill_us,Denico Autry,denicoautry,4500,2023-11-26T16:53:36+00:00,6.4
2023,2023_12_CAR_TEN,387496b9809d0ba1d218674c095a9851,2023-11-26T17:00:00+00:00,williamhill_us,Derrick Brown,derrickbrown,5000,2023-11-26T16:53:36+00:00,6.4
2023,2023_12_CAR_TEN,387496b9809d0ba1d218674c095a9851,2023-11-26T17:00:00+00:00,betmgm,Derrick Henry,derrickhenry,-120,2023-11-26T16:51:27+00:00,8.55
2023,2023_12_CAR_TEN,387496b9809d0ba1d218674c095a9851,2023-11-26T17:00:00+00:00,betrivers,Derrick Henry,derrickhenry,-104,2023-11-26T16:53:12+00:00,6.8
2023,2023_12_CAR_TEN,387496b9809d0ba1d218674c095a9851,2023-11-26T17:00:00+00:00,bovada,Derrick Henry,derrickhenry,-125,2023-11-26T16:55:16+00:00,4.733333333333333
2023,2023_12_CAR_TEN,387496b9809d0ba1d218674c095a9851,2023-11-26T17:00:00+00:00,draftkings,Derrick Henry,derrickhenry,110,2023-11-26T16:55:48+00:00,4.2
2023,2023_12_CAR_TEN,387496b9809d0ba1d218674c095a9851,2023-11-26T17:00:00+00:00,fanduel,Derrick Henry,derrickhenry,100,2023-11-26T16:54:24+00:00,5.6
2023,2023_12_CAR_TEN,387496b9809d0ba1d218674c095a9851,2023-11-26T17:00:00+00:00,pointsbetus,Derrick Henry,derrickhenry,-105,2023-11-26T16:53:51+00:00,6.15
2023,2023_12_CAR_TEN,387496b9809d0ba1d218674c095a9851,2023-11-26T17:00:00+00:00,unibet_us,Derrick Henry,derrickhenry,-104,2023-11-26T16:50:54+00:00,9.1
2023,2023_12_CAR_TEN,387496b9809d0ba1d218674c095a9851,2023-11-26T17:00:00+00:00,williamhill_us,Derrick Henry,derrickhenry,-154,2023-11-26T16:53:36+00:00,6.4
2023,2023_12_CAR_TEN,387496b9809d0ba1d218674c095a9851,2023-11-26T17:00:00+00:00,betmgm,DJ Chark,djchark,240,2023-11-26T16:51:27+00:00,8.55
2023,2023_12_CAR_TEN,387496b9809d0ba1d218674c095a9851,2023-11-26T17:00:00+00:00,betrivers,D.J. Chark,djchark,320,2023-11-26T16:53:12+00:00,6.8
2023,2023_12_CAR_TEN,387496b9809d0ba1d218674c095a9851,2023-11-26T17:00:00+00:00,bovada,DJ Chark,djchark,330,2023-11-26T16:55:16+00:00,4.733333333333333
2023,2023_12_CAR_TEN,387496b9809d0ba1d218674c095a9851,2023-11-26T17:00:00+00:00,draftkings,DJ Chark Jr.,djchark,500,2023-11-26T16:55:48+00:00,4.2
2023,2023_12_CAR_TEN,387496b9809d0ba1d218674c095a9851,2023-11-26T17:00:00+00:00,fanduel,DJ Chark Jr.,djchark,480,2023-11-26T16:54:24+00:00,5.6
2023,2023_12_CAR_TEN,387496b9809d0ba1d218674c095a9851,2023-11-26T17:00:00+00:00,pointsbetus,D.J. Chark,djchark,475,2023-11-26T16:53:51+00:00,6.15
2023,2023_12_CAR_TEN,387496b9809d0ba1d218674c095a9851,2023-11-26T17:00:00+00:00,unibet_us,D.J. Chark,djchark,320,2023-11-26T16:50:54+00:00,9.1
2023,2023_12_CAR_TEN,387496b9809d0ba1d218674c095a9851,2023-11-26T17:00:00+00:00,williamhill_us,DJ Chark Jr.,djchark,360,2023-11-26T16:53:36+00:00,6.4
2023,2023_12_CAR_TEN,387496b9809d0ba1d218674c095a9851,2023-11-26T17:00:00+00:00,williamhill_us,DJ Johnson,djjohnson,4500,2023-11-26T16:53:36+00:00,6.4
2023,2023_12_CAR_TEN,387496b9809d0ba1d218674c095a9851,2023-11-26T17:00:00+00:00,williamhill_us,Donte Jackson,dontejackson,3500,2023-11-26T16:53:36+00:00,6.4
2023,2023_12_CAR_TEN,387496b9809d0ba1d218674c095a9851,2023-11-26T17:00:00+00:00,williamhill_us,Elijah Molden,elijahmolden,3300,2023-11-26T16:53:36+00:00,6.4
2023,2023_12_CAR_TEN,387496b9809d0ba1d218674c095a9851,2023-11-26T17:00:00+00:00,betmgm,Eric Garror,ericgarror,5000,2023-11-26T16:51:27+00:00,8.55
2023,2023_12_CAR_TEN,387496b9809d0ba1d218674c095a9851,2023-11-26T17:00:00+00:00,williamhill_us,Eric Garror,ericgarror,3500,2023-11-26T16:53:36+00:00,6.4
2023,2023_12_CAR_TEN,387496b9809d0ba1d218674c095a9851,2023-11-26T17:00:00+00:00,williamhill_us,Frankie Luvu,frankieluvu,3500,2023-11-26T16:53:36+00:00,6.4
2023,2023_12_CAR_TEN,387496b9809d0ba1d218674c095a9851,2023-11-26T17:00:00+00:00,williamhill_us,Harold Landry III,haroldlandry,4000,2023-11-26T16:53:36+00:00,6.4
2023,2023_12_CAR_TEN,387496b9809d0ba1d218674c095a9851,2023-11-26T17:00:00+00:00,betmgm,Hayden Hurst,haydenhurst,400,2023-11-26T16:51:27+00:00,8.55
2023,2023_12_CAR_TEN,387496b9809d0ba1d218674c095a9851,2023-11-26T17:00:00+00:00,betmgm,Ian Thomas,ianthomas,2200,2023-11-26T16:51:27+00:00,8.55
2023,2023_12_CAR_TEN,387496b9809d0ba1d218674c095a9851,2023-11-26T17:00:00+00:00,betrivers,Ian Thomas,ianthomas,1100,2023-11-26T16:53:12+00:00,6.8
2023,2023_12_CAR_TEN,387496b9809d0ba1d218674c095a9851,2023-11-26T17:00:00+00:00,bovada,Ian Thomas,ianthomas,1000,2023-11-26T16:55:16+00:00,4.733333333333333
2023,2023_12_CAR_TEN,387496b9809d0ba1d218674c095a9851,2023-11-26T17:00:00+00:00,draftkings,Ian Thomas,ianthomas,1600,2023-11-26T16:55:48+00:00,4.2
2023,2023_12_CAR_TEN,387496b9809d0ba1d218674c095a9851,2023-11-26T17:00:00+00:00,fanduel,Ian Thomas,ianthomas,1700,2023-11-26T16:54:24+00:00,5.6
2023,2023_12_CAR_TEN,387496b9809d0ba1d218674c095a9851,2023-11-26T17:00:00+00:00,unibet_us,Ian Thomas,ianthomas,1100,2023-11-26T16:50:54+00:00,9.1
2023,2023_12_CAR_TEN,387496b9809d0ba1d218674c095a9851,2023-11-26T17:00:00+00:00,williamhill_us,Ian Thomas,ianthomas,1400,2023-11-26T16:53:36+00:00,6.4
2023,2023_12_CAR_TEN,387496b9809d0ba1d218674c095a9851,2023-11-26T17:00:00+00:00,betmgm,Ihmir Smith-Marsette,ihmirsmithmarsette,1100,2023-11-26T16:51:27+00:00,8.55
2023,2023_12_CAR_TEN,387496b9809d0ba1d218674c095a9851,2023-11-26T17:00:00+00:00,betrivers,Ihmir Smith-Marsette,ihmirsmithmarsette,2000,2023-11-26T16:53:12+00:00,6.8
2023,2023_12_CAR_TEN,387496b9809d0ba1d218674c095a9851,2023-11-26T17:00:00+00:00,draftkings,Ihmir Smith-Marsette,ihmirsmithmarsette,1300,2023-11-26T16:55:48+00:00,4.2
2023,2023_12_CAR_TEN,387496b9809d0ba1d218674c095a9851,2023-11-26T17:00:00+00:00,fanduel,Ihmir Smith-Marsette,ihmirsmithmarsette,2100,2023-11-26T16:54:24+00:00,5.6
2023,2023_12_CAR_TEN,387496b9809d0ba1d218674c095a9851,2023-11-26T17:00:00+00:00,unibet_us,Ihmir Smith-Marsette,ihmirsmithmarsette,2000,2023-11-26T16:50:54+00:00,9.1
2023,2023_12_CAR_TEN,387496b9809d0ba1d218674c095a9851,2023-11-26T17:00:00+00:00,williamhill_us,Jack Gibbens,jackgibbens,4500,2023-11-26T16:53:36+00:00,6.4
2023,2023_12_CAR_TEN,387496b9809d0ba1d218674c095a9851,2023-11-26T17:00:00+00:00,williamhill_us,Jammie Robinson,jammierobinson,5000,2023-11-26T16:53:36+00:00,6.4
2023,2023_12_CAR_TEN,387496b9809d0ba1d218674c095a9851,2023-11-26T17:00:00+00:00,williamhill_us,Jeffery Simmons,jefferysimmons,4500,2023-11-26T16:53:36+00:00,6.4
2023,2023_12_CAR_TEN,387496b9809d0ba1d218674c095a9851,2023-11-26T17:00:00+00:00,betmgm,Jonathan Mingo,jonathanmingo,350,2023-11-26T16:51:27+00:00,8.55
2023,2023_12_CAR_TEN,387496b9809d0ba1d218674c095a9851,2023-11-26T17:00:00+00:00,betrivers,Jonathan Mingo,jonathanmingo,360,2023-11-26T16:53:12+00:00,6.8
2023,2023_12_CAR_TEN,387496b9809d0ba1d218674c095a9851,2023-11-26T17:00:00+00:00,bovada,Jonathan Mingo,jonathanmingo,400,2023-11-26T16:55:16+00:00,4.733333333333333
2023,2023_12_CAR_TEN,387496b9809d0ba1d218674c095a9851,2023-11-26T17:00:00+00:00,draftkings,Jonathan Mingo,jonathanmingo,475,2023-11-26T16:55:48+00:00,4.2
2023,2023_12_CAR_TEN,387496b9809d0ba1d218674c095a9851,2023-11-26T17:00:00+00:00,fanduel,Jonathan Mingo,jonathanmingo,550,2023-11-26T16:54:24+00:00,5.6
2023,2023_12_CAR_TEN,387496b9809d0ba1d218674c095a9851,2023-11-26T17:00:00+00:00,pointsbetus,Jonathan Mingo,jonathanmingo,550,2023-11-26T16:53:51+00:00,6.15
2023,2023_12_CAR_TEN,387496b9809d0ba1d218674c095a9851,2023-11-26T17:00:00+00:00,unibet_us,Jonathan Mingo,jonathanmingo,360,2023-11-26T16:50:54+00:00,9.1
2023,2023_12_CAR_TEN,387496b9809d0ba1d218674c095a9851,2023-11-26T17:00:00+00:00,williamhill_us,Jonathan Mingo,jonathanmingo,360,2023-11-26T16:53:36+00:00,6.4
2023,2023_12_CAR_TEN,387496b9809d0ba1d218674c095a9851,2023-11-26T17:00:00+00:00,betmgm,Josh Whyle,joshwhyle,700,2023-11-26T16:51:27+00:00,8.55
2023,2023_12_CAR_TEN,387496b9809d0ba1d218674c095a9851,2023-11-26T17:00:00+00:00,betrivers,Josh Whyle,joshwhyle,750,2023-11-26T16:53:12+00:00,6.8
2023,2023_12_CAR_TEN,387496b9809d0ba1d218674c095a9851,2023-11-26T17:00:00+00:00,bovada,Josh Whyle,joshwhyle,600,2023-11-26T16:55:16+00:00,4.733333333333333
2023,2023_12_CAR_TEN,387496b9809d0ba1d218674c095a9851,2023-11-26T17:00:00+00:00,draftkings,Josh Whyle,joshwhyle,750,2023-11-26T16:55:48+00:00,4.2
2023,2023_12_CAR_TEN,387496b9809d0ba1d218674c095a9851,2023-11-26T17:00:00+00:00,fanduel,Josh Whyle,joshwhyle,700,2023-11-26T16:54:24+00:00,5.6
2023,2023_12_CAR_TEN,387496b9809d0ba1d218674c095a9851,2023-11-26T17:00:00+00:00,unibet_us,Josh Whyle,joshwhyle,750,2023-11-26T16:50:54+00:00,9.1
2023,2023_12_CAR_TEN,387496b9809d0ba1d218674c095a9851,2023-11-26T17:00:00+00:00,williamhill_us,Josh Whyle,joshwhyle,1200,2023-11-26T16:53:36+00:00,6.4
2023,2023_12_CAR_TEN,387496b9809d0ba1d218674c095a9851,2023-11-26T17:00:00+00:00,williamhill_us,Kamu Grugier-Hill,kamugrugierhill,5000,2023-11-26T16:53:36+00:00,6.4
2023,2023_12_CAR_TEN,387496b9809d0ba1d218674c095a9851,2023-11-26T17:00:00+00:00,betmgm,Kevin Rader,kevinrader,3000,2023-11-26T16:51:27+00:00,8.55
2023,2023_12_CAR_TEN,387496b9809d0ba1d218674c095a9851,2023-11-26T17:00:00+00:00,betrivers,Kevin Rader,kevinrader,2200,2023-11-26T16:53:12+00:00,6.8
2023,2023_12_CAR_TEN,387496b9809d0ba1d218674c095a9851,2023-11-26T17:00:00+00:00,draftkings,Kevin Rader,kevinrader,2500,2023-11-26T16:55:48+00:00,4.2
2023,2023_12_CAR_TEN,387496b9809d0ba1d218674c095a9851,2023-11-26T17:00:00+00:00,fanduel,Kevin Rader,kevinrader,2000,2023-11-26T16:54:24+00:00,5.6
