event_id,game_date,player,sportsbook,price,quote_time,captured_at
56e8897681915f7ec92baeee952bb1ae,2026-09-17,Jahmyr Gibbs,draftkings,-270,2026-09-17T19:41:46+00:00,2026-09-17T19:44:00.918963+00:00
56e8897681915f7ec92baeee952bb1ae,2026-09-17,James Cook,draftkings,-160,2026-09-17T19:41:46+00:00,2026-09-17T19:44:00.918963+00:00
56e8897681915f7ec92baeee952bb1ae,2026-09-17,Josh Allen,draftkings,-140,2026-09-17T19:41:46+00:00,2026-09-17T19:44:00.918963+00:00
56e8897681915f7ec92baeee952bb1ae,2026-09-17,Amon-Ra St. Brown,draftkings,100,2026-09-17T19:41:46+00:00,2026-09-17T19:44:00.918963+00:00
56e8897681915f7ec92baeee952bb1ae,2026-09-17,DJ Moore,draftkings,155,2026-09-17T19:41:46+00:00,2026-09-17T19:44:00.918963+00:00
56e8897681915f7ec92baeee952bb1ae,2026-09-17,Dalton Kincaid,draftkings,175,2026-09-17T19:41:46+00:00,2026-09-17T19:44:00.918963+00:00
56e8897681915f7ec92baeee952bb1ae,2026-09-17,Jameson Williams,draftkings,190,2026-09-17T19:41:46+00:00,2026-09-17T19:44:00.918963+00:00
56e8897681915f7ec92baeee952bb1ae,2026-09-17,Sam LaPorta,draftkings,195,2026-09-17T19:41:46+00:00,2026-09-17T19:44:00.918963+00:00
56e8897681915f7ec92baeee952bb1ae,2026-09-17,Khalil Shakir,draftkings,250,2026-09-17T19:41:46+00:00,2026-09-17T19:44:00.918963+00:00
56e8897681915f7ec92baeee952bb1ae,2026-09-17,Ty Johnson,draftkings,360,2026-09-17T19:41:46+00:00,2026-09-17T19:44:00.918963+00:00
56e8897681915f7ec92baeee952bb1ae,2026-09-17,Ray Davis,draftkings,400,2026-09-17T19:41:46+00:00,2026-09-17T19:44:00.918963+00:00
56e8897681915f7ec92baeee952bb1ae,2026-09-17,Keon Coleman,draftkings,400,2026-09-17T19:41:46+00:00,2026-09-17T19:44:00.918963+00:00
56e8897681915f7ec92baeee952bb1ae,2026-09-17,Isaac TeSlaa,draftkings,450,2026-09-17T19:41:46+00:00,2026-09-17T19:44:00.918963+00:00
56e8897681915f7ec92baeee952bb1ae,2026-09-17,Dawson Knox,draftkings,550,2026-09-17T19:41:46+00:00,2026-09-17T19:44:00.918963+00:00
56e8897681915f7ec92baeee952bb1ae,2026-09-17,Joshua Palmer,draftkings,600,2026-09-17T19:41:46+00:00,2026-09-17T19:44:00.918963+00:00
56e8897681915f7ec92baeee952bb1ae,2026-09-17,Buffalo Bills D/ST,draftkings,650,2026-09-17T19:41:46+00:00,2026-09-17T19:44:00.918963+00:00
56e8897681915f7ec92baeee952bb1ae,2026-09-17,Detroit Lions D/ST,draftkings,800,2026-09-17T19:41:46+00:00,2026-09-17T19:44:00.918963+00:00
56e8897681915f7ec92baeee952bb1ae,2026-09-17,Jackson Hawes,draftkings,850,2026-09-17T19:41:46+00:00,2026-09-17T19:44:00.918963+00:00
56e8897681915f7ec92baeee952bb1ae,2026-09-17,Sione Vaki,draftkings,850,2026-09-17T19:41:46+00:00,2026-09-17T19:44:00.918963+00:00
56e8897681915f7ec92baeee952bb1ae,2026-09-17,Brock Wright,draftkings,1200,2026-09-17T19:41:46+00:00,2026-09-17T19:44:00.918963+00:00
56e8897681915f7ec92baeee952bb1ae,2026-09-17,Greg Dortch,draftkings,1500,2026-09-17T19:41:46+00:00,2026-09-17T19:44:00.918963+00:00
56e8897681915f7ec92baeee952bb1ae,2026-09-17,Jared Goff,draftkings,1700,2026-09-17T19:41:46+00:00,2026-09-17T19:44:00.918963+00:00
56e8897681915f7ec92baeee952bb1ae,2026-09-17,Jacob Saylors,draftkings,2000,2026-09-17T19:41:46+00:00,2026-09-17T19:44:00.918963+00:00
56e8897681915f7ec92baeee952bb1ae,2026-09-17,Keleki Latu,draftkings,2500,2026-09-17T19:41:46+00:00,2026-09-17T19:44:00.918963+00:00
56e8897681915f7ec92baeee952bb1ae,2026-09-17,Tay Martin,draftkings,2500,2026-09-17T19:41:46+00:00,2026-09-17T19:44:00.918963+00:00
56e8897681915f7ec92baeee952bb1ae,2026-09-17,Skyler Bell,draftkings,2800,2026-09-17T19:41:46+00:00,2026-09-17T19:44:00.918963+00:00
56e8897681915f7ec92baeee952bb1ae,2026-09-17,Tyler Conklin,draftkings,3000,2026-09-17T19:41:46+00:00,2026-09-17T19:44:00.918963+00:00
56e8897681915f7ec92baeee952bb1ae,2026-09-17,Tom Kennedy,draftkings,3500,2026-09-17T19:41:46+00:00,2026-09-17T19:44:00.918963+00:00
56e8897681915f7ec92baeee952bb1ae,2026-09-17,Jackson Meeks,draftkings,5500,2026-09-17T19:41:46+00:00,2026-09-17T19:44:00.918963+00:00
56e8897681915f7ec92baeee952bb1ae,2026-09-17,Jahmyr Gibbs,williamhill_us,-280,2026-09-17T19:42:50+00:00,2026-09-17T19:44:00.918963+00:00
56e8897681915f7ec92baeee952bb1ae,2026-09-17,James Cook,williamhill_us,-170,2026-09-17T19:42:50+00:00,2026-09-17T19:44:00.918963+00:00
56e8897681915f7ec92baeee952bb1ae,2026-09-17,Josh Allen,williamhill_us,-139,2026-09-17T19:42:50+00:00,2026-09-17T19:44:00.918963+00:00
56e8897681915f7ec92baeee952bb1ae,2026-09-17,Amon-Ra St. Brown,williamhill_us,106,2026-09-17T19:42:50+00:00,2026-09-17T19:44:00.918963+00:00
56e8897681915f7ec92baeee952bb1ae,2026-09-17,DJ Moore,williamhill_us,150,2026-09-17T19:42:50+00:00,2026-09-17T19:44:00.918963+00:00
56e8897681915f7ec92baeee952bb1ae,2026-09-17,Dalton Kincaid,williamhill_us,171,2026-09-17T19:42:50+00:00,2026-09-17T19:44:00.918963+00:00
56e8897681915f7ec92baeee952bb1ae,2026-09-17,Jameson Williams,williamhill_us,195,2026-09-17T19:42:50+00:00,2026-09-17T19:44:00.918963+00:00
56e8897681915f7ec92baeee952bb1ae,2026-09-17,Sam LaPorta,williamhill_us,210,2026-09-17T19:42:50+00:00,2026-09-17T19:44:00.918963+00:00
56e8897681915f7ec92baeee952bb1ae,2026-09-17,Khalil Shakir,williamhill_us,220,2026-09-17T19:42:50+00:00,2026-09-17T19:44:00.918963+00:00
56e8897681915f7ec92baeee952bb1ae,2026-09-17,Ty Johnson,williamhill_us,330,2026-09-17T19:42:50+00:00,2026-09-17T19:44:00.918963+00:00
56e8897681915f7ec92baeee952bb1ae,2026-09-17,Ray Davis,williamhill_us,360,2026-09-17T19:42:50+00:00,2026-09-17T19:44:00.918963+00:00
56e8897681915f7ec92baeee952bb1ae,2026-09-17,Keon Coleman,williamhill_us,400,2026-09-17T19:42:50+00:00,2026-09-17T19:44:00.918963+00:00
56e8897681915f7ec92baeee952bb1ae,2026-09-17,Isaac TeSlaa,williamhill_us,450,2026-09-17T19:42:50+00:00,2026-09-17T19:44:00.918963+00:00
56e8897681915f7ec92baeee952bb1ae,2026-09-17,Dawson Knox,williamhill_us,500,2026-09-17T19:42:50+00:00,2026-09-17T19:44:00.918963+00:00
56e8897681915f7ec92baeee952bb1ae,2026-09-17,Joshua Palmer,williamhill_us,575,2026-09-17T19:42:50+00:00,2026-09-17T19:44:00.918963+00:00
56e8897681915f7ec92baeee952bb1ae,2026-09-17,Jackson Hawes,williamhill_us,800,2026-09-17T19:42:50+00:00,2026-09-17T19:44:00.918963+00:00
56e8897681915f7ec92baeee952bb1ae,2026-09-17,Sione Vaki,williamhill_us,800,2026-09-17T19:42:50+00:00,2026-09-17T19:44:00.918963+00:00
56e8897681915f7ec92baeee952bb1ae,2026-09-17,Brock Wright,williamhill_us,1000,2026-09-17T19:42:50+00:00,2026-09-17T19:44:00.918963+00:00
56e8897681915f7ec92baeee952bb1ae,2026-09-17,Jared Goff,williamhill_us,1800,2026-09-17T19:42:50+00:00,2026-09-17T19:44:00.918963+00:00
56e8897681915f7ec92baeee952bb1ae,2026-09-17,Jacob Saylors,williamhill_us,1900,2026-09-17T19:42:50+00:00,2026-09-17T19:44:00.918963+00:00
56e8897681915f7ec92baeee952bb1ae,2026-09-17,Keleki Latu,williamhill_us,2200,2026-09-17T19:42:50+00:00,2026-09-17T19:44:00.918963+00:00
56e8897681915f7ec92baeee952bb1ae,2026-09-17,Tom Kennedy,williamhill_us,2400,2026-09-17T19:42:50+00:00,2026-09-17T19:44:00.918963+00:00
56e8897681915f7ec92baeee952bb1ae,2026-09-17,Tay Martin,williamhill_us,2400,2026-09-17T19:42:50+00:00,2026-09-17T19:44:00.918963+00:00
56e8897681915f7ec92baeee952bb1ae,2026-09-17,Skyler Bell,williamhill_us,2500,2026-09-17T19:42:50+00:00,2026-09-17T19:44:00.918963+00:00
56e8897681915f7ec92baeee952bb1ae,2026-09-17,Tyler Conklin,williamhill_us,2700,2026-09-17T19:42:50+00:00,2026-09-17T19:44:00.918963+00:00
56e8897681915f7ec92baeee952bb1ae,2026-09-17,Jackson Meeks,williamhill_us,2900,2026-09-17T19:42:50+00:00,2026-09-17T19:44:00.918963+00:00
56e8897681915f7ec92baeee952bb1ae,2026-09-17,Jahmyr Gibbs,fanduel,-280,2026-09-17T19:43:33+00:00,2026-09-17T19:44:00.918963+00:00
56e8897681915f7ec92baeee952bb1ae,2026-09-17,James Cook,fanduel,-175,2026-09-17T19:43:33+00:00,2026-09-17T19:44:00.918963+00:00
56e8897681915f7ec92baeee952bb1ae,2026-09-17,Josh Allen,fanduel,-140,2026-09-17T19:43:33+00:00,2026-09-17T19:44:00.918963+00:00
56e8897681915f7ec92baeee952bb1ae,2026-09-17,Amon-Ra St. Brown,fanduel,105,2026-09-17T19:43:33+00:00,2026-09-17T19:44:00.918963+00:00
56e8897681915f7ec92baeee952bb1ae,2026-09-17,DJ Moore,fanduel,150,2026-09-17T19:43:33+00:00,2026-09-17T19:44:00.918963+00:00
56e8897681915f7ec92baeee952bb1ae,2026-09-17,Dalton Kincaid,fanduel,170,2026-09-17T19:43:33+00:00,2026-09-17T19:44:00.918963+00:00
56e8897681915f7ec92baeee952bb1ae,2026-09-17,Jameson Williams,fanduel,190,2026-09-17T19:43:33+00:00,2026-09-17T19:44:00.918963+00:00
56e8897681915f7ec92baeee952bb1ae,2026-09-17,Khalil Shakir,fanduel,210,2026-09-17T19:43:33+00:00,2026-09-17T19:44:00.918963+00:00
56e8897681915f7ec92baeee952bb1ae,2026-09-17,Sam LaPorta,fanduel,220,2026-09-17T19:43:33+00:00,2026-09-17T19:44:00.918963+00:00
56e8897681915f7ec92baeee952bb1ae,2026-09-17,Ray Davis,fanduel,320,2026-09-17T19:43:33+00:00,2026-09-17T19:44:00.918963+00:00
56e8897681915f7ec92baeee952bb1ae,2026-09-17,Ty Johnson,fanduel,320,2026-09-17T19:43:33+00:00,2026-09-17T19:44:00.918963+00:00
56e8897681915f7ec92baeee952bb1ae,2026-09-17,Keon Coleman,fanduel,420,2026-09-17T19:43:33+00:00,2026-09-17T19:44:00.918963+00:00
56e8897681915f7ec92baeee952bb1ae,2026-09-17,Isaac TeSlaa,fanduel,500,2026-09-17T19:43:33+00:00,2026-09-17T19:44:00.918963+00:00
56e8897681915f7ec92baeee952bb1ae,2026-09-17,Dawson Knox,fanduel,500,2026-09-17T19:43:33+00:00,2026-09-17T19:44:00.918963+00:00
56e8897681915f7ec92baeee952bb1ae,2026-09-17,Joshua Palmer,fanduel,550,2026-09-17T19:43:33+00:00,2026-09-17T19:44:00.918963+00:00
56e8897681915f7ec92baeee952bb1ae,2026-09-17,Detroit Lions Defense,fanduel,750,2026-09-17T19:43:33+00:00,2026-09-17T19:44:00.918963+00:00
56e8897681915f7ec92baeee952bb1ae,2026-09-17,Buffalo Bills Defense,fanduel,750,2026-09-17T19:43:33+00:00,2026-09-17T19:44:00.918963+00:00
56e8897681915f7ec92baeee952bb1ae,2026-09-17,Jackson Hawes,fanduel,750,2026-09-17T19:43:33+00:00,2026-09-17T19:44:00.918963+00:00
56e8897681915f7ec92baeee952bb1ae,2026-09-17,Sione Vaki,fanduel,850,2026-09-17T19:43:33+00:00,2026-09-17T19:44:00.918963+00:00
56e8897681915f7ec92baeee952bb1ae,2026-09-17,Brock Wright,fanduel,950,2026-09-17T19:43:33+00:00,2026-09-17T19:44:00.918963+00:00
56e8897681915f7ec92baeee952bb1ae,2026-09-17,Jacob Saylors,fanduel,2000,2026-09-17T19:43:33+00:00,2026-09-17T19:44:00.918963+00:00
56e8897681915f7ec92baeee952bb1ae,2026-09-17,Tom Kennedy,fanduel,2000,2026-09-17T19:43:33+00:00,2026-09-17T19:44:00.918963+00:00
56e8897681915f7ec92baeee952bb1ae,2026-09-17,Tay Martin,fanduel,2000,2026-09-17T19:43:33+00:00,2026-09-17T19:44:00.918963+00:00
56e8897681915f7ec92baeee952bb1ae,2026-09-17,Jared Goff,fanduel,2200,2026-09-17T19:43:33+00:00,2026-09-17T19:44:00.918963+00:00
56e8897681915f7ec92baeee952bb1ae,2026-09-17,Tyler Conklin,fanduel,2500,2026-09-17T19:43:33+00:00,2026-09-17T19:44:00.918963+00:00
56e8897681915f7ec92baeee952bb1ae,2026-09-17,Keleki Latu,fanduel,2500,2026-09-17T19:43:33+00:00,2026-09-17T19:44:00.918963+00:00
56e8897681915f7ec92baeee952bb1ae,2026-09-17,Skyler Bell,fanduel,2500,2026-09-17T19:43:33+00:00,2026-09-17T19:44:00.918963+00:00
56e8897681915f7ec92baeee952bb1ae,2026-09-17,Jackson Meeks,fanduel,2500,2026-09-17T19:43:33+00:00,2026-09-17T19:44:00.918963+00:00
56e8897681915f7ec92baeee952bb1ae,2026-09-17,Tom Kennedy,betonlineag,1900,2026-09-17T19:42:56+00:00,2026-09-17T19:44:00.918963+00:00
56e8897681915f7ec92baeee952bb1ae,2026-09-17,Josh Allen,betonlineag,-143,2026-09-17T19:42:56+00:00,2026-09-17T19:44:00.918963+00:00
56e8897681915f7ec92baeee952bb1ae,2026-09-17,Dawson Knox,betonlineag,500,2026-09-17T19:42:56+00:00,2026-09-17T19:44:00.918963+00:00
56e8897681915f7ec92baeee952bb1ae,2026-09-17,Amon-Ra St. Brown,betonlineag,100,2026-09-17T19:42:56+00:00,2026-09-17T19:44:00.918963+00:00
56e8897681915f7ec92baeee952bb1ae,2026-09-17,Brock Wright,betonlineag,900,2026-09-17T19:42:56+00:00,2026-09-17T19:44:00.918963+00:00
56e8897681915f7ec92baeee952bb1ae,2026-09-17,Jameson Williams,betonlineag,190,2026-09-17T19:42:56+00:00,2026-09-17T19:44:00.918963+00:00
56e8897681915f7ec92baeee952bb1ae,2026-09-17,Dalton Kincaid,betonlineag,170,2026-09-17T19:42:56+00:00,2026-09-17T19:44:00.918963+00:00
56e8897681915f7ec92baeee952bb1ae,2026-09-17,Khalil Shakir,betonlineag,210,2026-09-17T19:42:56+00:00,2026-09-17T19:44:00.918963+00:00
56e8897681915f7ec92baeee952bb1ae,2026-09-17,James Cook,betonlineag,-200,2026-09-17T19:42:56+00:00,2026-09-17T19:44:00.918963+00:00
56e8897681915f7ec92baeee952bb1ae,2026-09-17,Sam LaPorta,betonlineag,190,2026-09-17T19:42:56+00:00,2026-09-17T19:44:00.918963+00:00
56e8897681915f7ec92baeee952bb1ae,2026-09-17,Jahmyr Gibbs,betonlineag,-333,2026-09-17T19:42:56+00:00,2026-09-17T19:44:00.918963+00:00
56e8897681915f7ec92baeee952bb1ae,2026-09-17,Keon Coleman,betonlineag,400,2026-09-17T19:42:56+00:00,2026-09-17T19:44:00.918963+00:00
56e8897681915f7ec92baeee952bb1ae,2026-09-17,Jackson Meeks,betonlineag,2400,2026-09-17T19:42:56+00:00,2026-09-17T19:44:00.918963+00:00
56e8897681915f7ec92baeee952bb1ae,2026-09-17,Sione Vaki,betonlineag,800,2026-09-17T19:42:56+00:00,2026-09-17T19:44:00.918963+00:00
56e8897681915f7ec92baeee952bb1ae,2026-09-17,Jackson Hawes,betonlineag,750,2026-09-17T19:42:56+00:00,2026-09-17T19:44:00.918963+00:00
56e8897681915f7ec92baeee952bb1ae,2026-09-17,Joshua Palmer,betonlineag,550,2026-09-17T19:42:56+00:00,2026-09-17T19:44:00.918963+00:00
56e8897681915f7ec92baeee952bb1ae,2026-09-17,Ray Davis,betonlineag,300,2026-09-17T19:42:56+00:00,2026-09-17T19:44:00.918963+00:00
56e8897681915f7ec92baeee952bb1ae,2026-09-17,Isaac TeSlaa,betonlineag,450,2026-09-17T19:42:56+00:00,2026-09-17T19:44:00.918963+00:00
56e8897681915f7ec92baeee952bb1ae,2026-09-17,Jacob Saylors,betonlineag,1900,2026-09-17T19:42:56+00:00,2026-09-17T19:44:00.918963+00:00
56e8897681915f7ec92baeee952bb1ae,2026-09-17,Tyler Conklin,betonlineag,2400,2026-09-17T19:42:56+00:00,2026-09-17T19:44:00.918963+00:00
56e8897681915f7ec92baeee952bb1ae,2026-09-17,DJ Moore,betonlineag,150,2026-09-17T19:42:56+00:00,2026-09-17T19:44:00.918963+00:00
56e8897681915f7ec92baeee952bb1ae,2026-09-17,Tay Martin,betonlineag,1900,2026-09-17T19:42:56+00:00,2026-09-17T19:44:00.918963+00:00
56e8897681915f7ec92baeee952bb1ae,2026-09-17,Jared Goff,betonlineag,1700,2026-09-17T19:42:56+00:00,2026-09-17T19:44:00.918963+00:00
56e8897681915f7ec92baeee952bb1ae,2026-09-17,Keleki Latu,betonlineag,2400,2026-09-17T19:42:56+00:00,2026-09-17T19:44:00.918963+00:00
56e8897681915f7ec92baeee952bb1ae,2026-09-17,Ty Johnson,betonlineag,300,2026-09-17T19:42:56+00:00,2026-09-17T19:44:00.918963+00:00
56e8897681915f7ec92baeee952bb1ae,2026-09-17,Skyler Bell,betonlineag,2400,2026-09-17T19:42:56+00:00,2026-09-17T19:44:00.918963+00:00
56e8897681915f7ec92baeee952bb1ae,2026-09-17,Joshua Palmer,betmgm,525,2026-09-17T19:43:24+00:00,2026-09-17T19:44:00.918963+00:00
56e8897681915f7ec92baeee952bb1ae,2026-09-17,Dalton Kincaid,betmgm,140,2026-09-17T19:43:24+00:00,2026-09-17T19:44:00.918963+00:00
56e8897681915f7ec92baeee952bb1ae,2026-09-17,Dawson Knox,betmgm,450,2026-09-17T19:43:24+00:00,2026-09-17T19:44:00.918963+00:00
56e8897681915f7ec92baeee952bb1ae,2026-09-17,Detroit Lions D/ST,betmgm,625,2026-09-17T19:43:24+00:00,2026-09-17T19:44:00.918963+00:00
56e8897681915f7ec92baeee952bb1ae,2026-09-17,Ray Davis,betmgm,475,2026-09-17T19:43:24+00:00,2026-09-17T19:44:00.918963+00:00
56e8897681915f7ec92baeee952bb1ae,2026-09-17,Jameson Williams,betmgm,175,2026-09-17T19:43:24+00:00,2026-09-17T19:44:00.918963+00:00
56e8897681915f7ec92baeee952bb1ae,2026-09-17,Buffalo Bills D/ST,betmgm,500,2026-09-17T19:43:24+00:00,2026-09-17T19:44:00.918963+00:00
56e8897681915f7ec92baeee952bb1ae,2026-09-17,Khalil Shakir,betmgm,200,2026-09-17T19:43:24+00:00,2026-09-17T19:44:00.918963+00:00
56e8897681915f7ec92baeee952bb1ae,2026-09-17,Sam LaPorta,betmgm,200,2026-09-17T19:43:24+00:00,2026-09-17T19:44:00.918963+00:00
56e8897681915f7ec92baeee952bb1ae,2026-09-17,Brock Wright,betmgm,1150,2026-09-17T19:43:24+00:00,2026-09-17T19:44:00.918963+00:00
56e8897681915f7ec92baeee952bb1ae,2026-09-17,Keon Coleman,betmgm,450,2026-09-17T19:43:24+00:00,2026-09-17T19:44:00.918963+00:00
56e8897681915f7ec92baeee952bb1ae,2026-09-17,James Cook,betmgm,-155,2026-09-17T19:43:24+00:00,2026-09-17T19:44:00.918963+00:00
56e8897681915f7ec92baeee952bb1ae,2026-09-17,Sione Vaki,betmgm,450,2026-09-17T19:43:24+00:00,2026-09-17T19:44:00.918963+00:00
56e8897681915f7ec92baeee952bb1ae,2026-09-17,Isaac TeSlaa,betmgm,400,2026-09-17T19:43:24+00:00,2026-09-17T19:44:00.918963+00:00
56e8897681915f7ec92baeee952bb1ae,2026-09-17,Amon-Ra St. Brown,betmgm,115,2026-09-17T19:43:24+00:00,2026-09-17T19:44:00.918963+00:00
56e8897681915f7ec92baeee952bb1ae,2026-09-17,Josh Allen,betmgm,-140,2026-09-17T19:43:24+00:00,2026-09-17T19:44:00.918963+00:00
56e8897681915f7ec92baeee952bb1ae,2026-09-17,Jahmyr Gibbs,betmgm,-275,2026-09-17T19:43:24+00:00,2026-09-17T19:44:00.918963+00:00
56e8897681915f7ec92baeee952bb1ae,2026-09-17,DJ Moore,betmgm,130,2026-09-17T19:43:24+00:00,2026-09-17T19:44:00.918963+00:00
56e8897681915f7ec92baeee952bb1ae,2026-09-17,Jared Goff,betmgm,1800,2026-09-17T19:43:24+00:00,2026-09-17T19:44:00.918963+00:00
56e8897681915f7ec92baeee952bb1ae,2026-09-17,Jacob Saylors,betmgm,1700,2026-09-17T19:43:24+00:00,2026-09-17T19:44:00.918963+00:00
56e8897681915f7ec92baeee952bb1ae,2026-09-17,Tyler Conklin,betmgm,2000,2026-09-17T19:43:24+00:00,2026-09-17T19:44:00.918963+00:00
56e8897681915f7ec92baeee952bb1ae,2026-09-17,Tay Martin,betmgm,3000,2026-09-17T19:43:24+00:00,2026-09-17T19:44:00.918963+00:00
56e8897681915f7ec92baeee952bb1ae,2026-09-17,Tom Kennedy,betmgm,3300,2026-09-17T19:43:24+00:00,2026-09-17T19:44:00.918963+00:00
56e8897681915f7ec92baeee952bb1ae,2026-09-17,Jackson Hawes,betmgm,900,2026-09-17T19:43:24+00:00,2026-09-17T19:44:00.918963+00:00
56e8897681915f7ec92baeee952bb1ae,2026-09-17,Ty Johnson,betmgm,400,2026-09-17T19:43:24+00:00,2026-09-17T19:44:00.918963+00:00
56e8897681915f7ec92baeee952bb1ae,2026-09-17,Tyler Conklin,bovada,2800,2026-09-17T19:41:50+00:00,2026-09-17T19:44:00.918963+00:00
56e8897681915f7ec92baeee952bb1ae,2026-09-17,Jackson Meeks,bovada,3300,2026-09-17T19:41:50+00:00,2026-09-17T19:44:00.918963+00:00
56e8897681915f7ec92baeee952bb1ae,2026-09-17,Tay Martin,bovada,2800,2026-09-17T19:41:50+00:00,2026-09-17T19:44:00.918963+00:00
56e8897681915f7ec92baeee952bb1ae,2026-09-17,Tom Kennedy,bovada,3300,2026-09-17T19:41:50+00:00,2026-09-17T19:44:00.918963+00:00
56e8897681915f7ec92baeee952bb1ae,2026-09-17,Jacob Saylors,bovada,1900,2026-09-17T19:41:50+00:00,2026-09-17T19:44:00.918963+00:00
56e8897681915f7ec92baeee952bb1ae,2026-09-17,Khalil Shakir,bovada,240,2026-09-17T19:41:50+00:00,2026-09-17T19:44:00.918963+00:00
56e8897681915f7ec92baeee952bb1ae,2026-09-17,Dalton Kincaid,bovada,175,2026-09-17T19:41:50+00:00,2026-09-17T19:44:00.918963+00:00
56e8897681915f7ec92baeee952bb1ae,2026-09-17,Joshua Palmer,bovada,600,2026-09-17T19:41:50+00:00,2026-09-17T19:44:00.918963+00:00
56e8897681915f7ec92baeee952bb1ae,2026-09-17,Dawson Knox,bovada,500,2026-09-17T19:41:50+00:00,2026-09-17T19:44:00.918963+00:00
56e8897681915f7ec92baeee952bb1ae,2026-09-17,Keon Coleman,bovada,400,2026-09-17T19:41:50+00:00,2026-09-17T19:44:00.918963+00:00
56e8897681915f7ec92baeee952bb1ae,2026-09-17,Ray Davis,bovada,380,2026-09-17T19:41:50+00:00,2026-09-17T19:44:00.918963+00:00
56e8897681915f7ec92baeee952bb1ae,2026-09-17,Brock Wright,bovada,1100,2026-09-17T19:41:50+00:00,2026-09-17T19:44:00.918963+00:00
56e8897681915f7ec92baeee952bb1ae,2026-09-17,Isaac TeSlaa,bovada,440,2026-09-17T19:41:50+00:00,2026-09-17T19:44:00.918963+00:00
56e8897681915f7ec92baeee952bb1ae,2026-09-17,Sione Vaki,bovada,800,2026-09-17T19:41:50+00:00,2026-09-17T19:44:00.918963+00:00
56e8897681915f7ec92baeee952bb1ae,2026-09-17,Jared Goff,bovada,1800,2026-09-17T19:41:50+00:00,2026-09-17T19:44:00.918963+00:00
56e8897681915f7ec92baeee952bb1ae,2026-09-17,Detroit Lions D/ST,bovada,800,2026-09-17T19:41:50+00:00,2026-09-17T19:44:00.918963+00:00
56e8897681915f7ec92baeee952bb1ae,2026-09-17,Buffalo Bills D/ST,bovada,625,2026-09-17T19:41:50+00:00,2026-09-17T19:44:00.918963+00:00
56e8897681915f7ec92baeee952bb1ae,2026-09-17,Ty Johnson,bovada,360,2026-09-17T19:41:50+00:00,2026-09-17T19:44:00.918963+00:00
56e8897681915f7ec92baeee952bb1ae,2026-09-17,Jackson Hawes,bovada,800,2026-09-17T19:41:50+00:00,2026-09-17T19:44:00.918963+00:00
56e8897681915f7ec92baeee952bb1ae,2026-09-17,Greg Dortch,bovada,1500,2026-09-17T19:41:50+00:00,2026-09-17T19:44:00.918963+00:00
56e8897681915f7ec92baeee952bb1ae,2026-09-17,Keleki Latu,bovada,2500,2026-09-17T19:41:50+00:00,2026-09-17T19:44:00.918963+00:00
56e8897681915f7ec92baeee952bb1ae,2026-09-17,Jahmyr Gibbs,bovada,-290,2026-09-17T19:41:50+00:00,2026-09-17T19:44:00.918963+00:00
56e8897681915f7ec92baeee952bb1ae,2026-09-17,Sam LaPorta,bovada,210,2026-09-17T19:41:50+00:00,2026-09-17T19:44:00.918963+00:00
56e8897681915f7ec92baeee952bb1ae,2026-09-17,Josh Allen,bovada,-136,2026-09-17T19:41:50+00:00,2026-09-17T19:44:00.918963+00:00
56e8897681915f7ec92baeee952bb1ae,2026-09-17,Jameson Williams,bovada,205,2026-09-17T19:41:50+00:00,2026-09-17T19:44:00.918963+00:00
56e8897681915f7ec92baeee952bb1ae,2026-09-17,Amon-Ra St. Brown,bovada,-110,2026-09-17T19:41:50+00:00,2026-09-17T19:44:00.918963+00:00
56e8897681915f7ec92baeee952bb1ae,2026-09-17,DJ Moore,bovada,145,2026-09-17T19:41:50+00:00,2026-09-17T19:44:00.918963+00:00
56e8897681915f7ec92baeee952bb1ae,2026-09-17,James Cook,bovada,-162,2026-09-17T19:41:50+00:00,2026-09-17T19:44:00.918963+00:00
56e8897681915f7ec92baeee952bb1ae,2026-09-17,Skyler Bell,bovada,2500,2026-09-17T19:41:50+00:00,2026-09-17T19:44:00.918963+00:00
56e8897681915f7ec92baeee952bb1ae,2026-09-17,Keleki Latu,betrivers,3400,2026-09-17T19:43:27+00:00,2026-09-17T19:44:00.918963+00:00
56e8897681915f7ec92baeee952bb1ae,2026-09-17,Isaac TeSlaa,betrivers,510,2026-09-17T19:43:27+00:00,2026-09-17T19:44:00.918963+00:00
56e8897681915f7ec92baeee952bb1ae,2026-09-17,Jacob Saylors,betrivers,1300,2026-09-17T19:43:27+00:00,2026-09-17T19:44:00.918963+00:00
56e8897681915f7ec92baeee952bb1ae,2026-09-17,Dalton Kincaid,betrivers,195,2026-09-17T19:43:27+00:00,2026-09-17T19:44:00.918963+00:00
56e8897681915f7ec92baeee952bb1ae,2026-09-17,Joshua Palmer,betrivers,600,2026-09-17T19:43:27+00:00,2026-09-17T19:44:00.918963+00:00
56e8897681915f7ec92baeee952bb1ae,2026-09-17,Tay Martin,betrivers,2000,2026-09-17T19:43:27+00:00,2026-09-17T19:44:00.918963+00:00
56e8897681915f7ec92baeee952bb1ae,2026-09-17,Dawson Knox,betrivers,525,2026-09-17T19:43:27+00:00,2026-09-17T19:44:00.918963+00:00
56e8897681915f7ec92baeee952bb1ae,2026-09-17,Ray Davis,betrivers,480,2026-09-17T19:43:27+00:00,2026-09-17T19:44:00.918963+00:00
