event_id,game,player,sportsbook,american_odds,quote_time,snapshot_time,prediction_time
fc362aff0d889ec52d358307a70c32ed,CHI@CAR,Jalen Coker,williamhill_us,285,2026-09-13T15:55:04+00:00,2026-09-13T15:55:36+00:00,2026-09-13T16:00:00+00:00
fc362aff0d889ec52d358307a70c32ed,CHI@CAR,Darren Waller,williamhill_us,400,2026-09-13T15:55:04+00:00,2026-09-13T15:55:36+00:00,2026-09-13T16:00:00+00:00
fc362aff0d889ec52d358307a70c32ed,CHI@CAR,Bryce Young,williamhill_us,425,2026-09-13T15:55:04+00:00,2026-09-13T15:55:36+00:00,2026-09-13T16:00:00+00:00
fc362aff0d889ec52d358307a70c32ed,CHI@CAR,Xavier Legette,williamhill_us,450,2026-09-13T15:55:04+00:00,2026-09-13T15:55:36+00:00,2026-09-13T16:00:00+00:00
fc362aff0d889ec52d358307a70c32ed,CHI@CAR,Cole Kmet,williamhill_us,450,2026-09-13T15:55:04+00:00,2026-09-13T15:55:36+00:00,2026-09-13T16:00:00+00:00
fc362aff0d889ec52d358307a70c32ed,CHI@CAR,Caleb Williams,williamhill_us,475,2026-09-13T15:55:04+00:00,2026-09-13T15:55:36+00:00,2026-09-13T16:00:00+00:00
fc362aff0d889ec52d358307a70c32ed,CHI@CAR,Tommy Tremble,williamhill_us,550,2026-09-13T15:55:04+00:00,2026-09-13T15:55:36+00:00,2026-09-13T16:00:00+00:00
fc362aff0d889ec52d358307a70c32ed,CHI@CAR,Kalif Raymond,williamhill_us,650,2026-09-13T15:55:04+00:00,2026-09-13T15:55:36+00:00,2026-09-13T16:00:00+00:00
fc362aff0d889ec52d358307a70c32ed,CHI@CAR,Jimmy Horn Jr.,williamhill_us,750,2026-09-13T15:55:04+00:00,2026-09-13T15:55:36+00:00,2026-09-13T16:00:00+00:00
fc362aff0d889ec52d358307a70c32ed,CHI@CAR,Mitchell Evans,williamhill_us,850,2026-09-13T15:55:04+00:00,2026-09-13T15:55:36+00:00,2026-09-13T16:00:00+00:00
fc362aff0d889ec52d358307a70c32ed,CHI@CAR,Jahdae Walker,williamhill_us,1000,2026-09-13T15:55:04+00:00,2026-09-13T15:55:36+00:00,2026-09-13T16:00:00+00:00
fc362aff0d889ec52d358307a70c32ed,CHI@CAR,Zavion Thomas,williamhill_us,1100,2026-09-13T15:55:04+00:00,2026-09-13T15:55:36+00:00,2026-09-13T16:00:00+00:00
fc362aff0d889ec52d358307a70c32ed,CHI@CAR,Roschon Johnson,williamhill_us,1200,2026-09-13T15:55:04+00:00,2026-09-13T15:55:36+00:00,2026-09-13T16:00:00+00:00
fc362aff0d889ec52d358307a70c32ed,CHI@CAR,AJ Dillon,williamhill_us,1400,2026-09-13T15:55:04+00:00,2026-09-13T15:55:36+00:00,2026-09-13T16:00:00+00:00
fc362aff0d889ec52d358307a70c32ed,CHI@CAR,Brycen Tremayne,williamhill_us,1500,2026-09-13T15:55:04+00:00,2026-09-13T15:55:36+00:00,2026-09-13T16:00:00+00:00
fc362aff0d889ec52d358307a70c32ed,CHI@CAR,Sam Roush,williamhill_us,2300,2026-09-13T15:55:04+00:00,2026-09-13T15:55:36+00:00,2026-09-13T16:00:00+00:00
fc362aff0d889ec52d358307a70c32ed,CHI@CAR,Mitchell Evans,betmgm,850,2026-09-13T15:54:39+00:00,2026-09-13T15:55:36+00:00,2026-09-13T16:00:00+00:00
fc362aff0d889ec52d358307a70c32ed,CHI@CAR,Jonathon Brooks,betmgm,190,2026-09-13T15:54:39+00:00,2026-09-13T15:55:36+00:00,2026-09-13T16:00:00+00:00
fc362aff0d889ec52d358307a70c32ed,CHI@CAR,Jalen Coker,betmgm,240,2026-09-13T15:54:39+00:00,2026-09-13T15:55:36+00:00,2026-09-13T16:00:00+00:00
fc362aff0d889ec52d358307a70c32ed,CHI@CAR,Darren Waller,betmgm,400,2026-09-13T15:54:39+00:00,2026-09-13T15:55:36+00:00,2026-09-13T16:00:00+00:00
fc362aff0d889ec52d358307a70c32ed,CHI@CAR,Xavier Legette,betmgm,425,2026-09-13T15:54:39+00:00,2026-09-13T15:55:36+00:00,2026-09-13T16:00:00+00:00
fc362aff0d889ec52d358307a70c32ed,CHI@CAR,Bryce Young,betmgm,390,2026-09-13T15:54:39+00:00,2026-09-13T15:55:36+00:00,2026-09-13T16:00:00+00:00
fc362aff0d889ec52d358307a70c32ed,CHI@CAR,Brycen Tremayne,betmgm,2200,2026-09-13T15:54:39+00:00,2026-09-13T15:55:36+00:00,2026-09-13T16:00:00+00:00
fc362aff0d889ec52d358307a70c32ed,CHI@CAR,Carolina Panthers D/ST,betmgm,525,2026-09-13T15:54:39+00:00,2026-09-13T15:55:36+00:00,2026-09-13T16:00:00+00:00
fc362aff0d889ec52d358307a70c32ed,CHI@CAR,Tommy Tremble,betmgm,625,2026-09-13T15:54:39+00:00,2026-09-13T15:55:36+00:00,2026-09-13T16:00:00+00:00
fc362aff0d889ec52d358307a70c32ed,CHI@CAR,Chicago Bears D/ST,betmgm,525,2026-09-13T15:54:39+00:00,2026-09-13T15:55:36+00:00,2026-09-13T16:00:00+00:00
fc362aff0d889ec52d358307a70c32ed,CHI@CAR,Tetairoa McMillan,betmgm,160,2026-09-13T15:54:39+00:00,2026-09-13T15:55:36+00:00,2026-09-13T16:00:00+00:00
fc362aff0d889ec52d358307a70c32ed,CHI@CAR,Chuba Hubbard,betmgm,125,2026-09-13T15:54:39+00:00,2026-09-13T15:55:36+00:00,2026-09-13T16:00:00+00:00
fc362aff0d889ec52d358307a70c32ed,CHI@CAR,Kyle Monangai,betmgm,155,2026-09-13T15:54:39+00:00,2026-09-13T15:55:36+00:00,2026-09-13T16:00:00+00:00
fc362aff0d889ec52d358307a70c32ed,CHI@CAR,Rome Odunze,betmgm,240,2026-09-13T15:54:39+00:00,2026-09-13T15:55:36+00:00,2026-09-13T16:00:00+00:00
fc362aff0d889ec52d358307a70c32ed,CHI@CAR,Luther Burden III,betmgm,165,2026-09-13T15:54:39+00:00,2026-09-13T15:55:36+00:00,2026-09-13T16:00:00+00:00
fc362aff0d889ec52d358307a70c32ed,CHI@CAR,D'Andre Swift,betmgm,-135,2026-09-13T15:54:39+00:00,2026-09-13T15:55:36+00:00,2026-09-13T16:00:00+00:00
fc362aff0d889ec52d358307a70c32ed,CHI@CAR,Caleb Williams,betmgm,360,2026-09-13T15:54:39+00:00,2026-09-13T15:55:36+00:00,2026-09-13T16:00:00+00:00
fc362aff0d889ec52d358307a70c32ed,CHI@CAR,Colston Loveland,betmgm,165,2026-09-13T15:54:39+00:00,2026-09-13T15:55:36+00:00,2026-09-13T16:00:00+00:00
fc362aff0d889ec52d358307a70c32ed,CHI@CAR,Kalif Raymond,betmgm,525,2026-09-13T15:54:39+00:00,2026-09-13T15:55:36+00:00,2026-09-13T16:00:00+00:00
fc362aff0d889ec52d358307a70c32ed,CHI@CAR,Jahdae Walker,betmgm,1500,2026-09-13T15:54:39+00:00,2026-09-13T15:55:36+00:00,2026-09-13T16:00:00+00:00
fc362aff0d889ec52d358307a70c32ed,CHI@CAR,Sam Roush,betmgm,1800,2026-09-13T15:54:39+00:00,2026-09-13T15:55:36+00:00,2026-09-13T16:00:00+00:00
fc362aff0d889ec52d358307a70c32ed,CHI@CAR,Cole Kmet,betmgm,500,2026-09-13T15:54:39+00:00,2026-09-13T15:55:36+00:00,2026-09-13T16:00:00+00:00
fc362aff0d889ec52d358307a70c32ed,CHI@CAR,Jimmy Horn Jr.,betmgm,1300,2026-09-13T15:54:39+00:00,2026-09-13T15:55:36+00:00,2026-09-13T16:00:00+00:00
fc362aff0d889ec52d358307a70c32ed,CHI@CAR,Mitchell Evans,bovada,825,2026-09-13T15:55:18+00:00,2026-09-13T15:55:36+00:00,2026-09-13T16:00:00+00:00
fc362aff0d889ec52d358307a70c32ed,CHI@CAR,Chuba Hubbard,bovada,130,2026-09-13T15:55:18+00:00,2026-09-13T15:55:36+00:00,2026-09-13T16:00:00+00:00
fc362aff0d889ec52d358307a70c32ed,CHI@CAR,Sam Roush,bovada,2800,2026-09-13T15:55:18+00:00,2026-09-13T15:55:36+00:00,2026-09-13T16:00:00+00:00
fc362aff0d889ec52d358307a70c32ed,CHI@CAR,Carolina Panthers D/ST,bovada,600,2026-09-13T15:55:18+00:00,2026-09-13T15:55:36+00:00,2026-09-13T16:00:00+00:00
fc362aff0d889ec52d358307a70c32ed,CHI@CAR,Zavion Thomas,bovada,1100,2026-09-13T15:55:18+00:00,2026-09-13T15:55:36+00:00,2026-09-13T16:00:00+00:00
fc362aff0d889ec52d358307a70c32ed,CHI@CAR,Jalen Coker,bovada,275,2026-09-13T15:55:18+00:00,2026-09-13T15:55:36+00:00,2026-09-13T16:00:00+00:00
fc362aff0d889ec52d358307a70c32ed,CHI@CAR,Tetairoa McMillan,bovada,175,2026-09-13T15:55:18+00:00,2026-09-13T15:55:36+00:00,2026-09-13T16:00:00+00:00
fc362aff0d889ec52d358307a70c32ed,CHI@CAR,Jonathon Brooks,bovada,220,2026-09-13T15:55:18+00:00,2026-09-13T15:55:36+00:00,2026-09-13T16:00:00+00:00
fc362aff0d889ec52d358307a70c32ed,CHI@CAR,Rome Odunze,bovada,205,2026-09-13T15:55:18+00:00,2026-09-13T15:55:36+00:00,2026-09-13T16:00:00+00:00
fc362aff0d889ec52d358307a70c32ed,CHI@CAR,Tommy Tremble,bovada,600,2026-09-13T15:55:18+00:00,2026-09-13T15:55:36+00:00,2026-09-13T16:00:00+00:00
fc362aff0d889ec52d358307a70c32ed,CHI@CAR,Bryce Young,bovada,440,2026-09-13T15:55:18+00:00,2026-09-13T15:55:36+00:00,2026-09-13T16:00:00+00:00
fc362aff0d889ec52d358307a70c32ed,CHI@CAR,Cole Kmet,bovada,420,2026-09-13T15:55:18+00:00,2026-09-13T15:55:36+00:00,2026-09-13T16:00:00+00:00
fc362aff0d889ec52d358307a70c32ed,CHI@CAR,Kalif Raymond,bovada,700,2026-09-13T15:55:18+00:00,2026-09-13T15:55:36+00:00,2026-09-13T16:00:00+00:00
fc362aff0d889ec52d358307a70c32ed,CHI@CAR,Caleb Williams,bovada,500,2026-09-13T15:55:18+00:00,2026-09-13T15:55:36+00:00,2026-09-13T16:00:00+00:00
fc362aff0d889ec52d358307a70c32ed,CHI@CAR,Jahdae Walker,bovada,900,2026-09-13T15:55:18+00:00,2026-09-13T15:55:36+00:00,2026-09-13T16:00:00+00:00
fc362aff0d889ec52d358307a70c32ed,CHI@CAR,Kyle Monangai,bovada,220,2026-09-13T15:55:18+00:00,2026-09-13T15:55:36+00:00,2026-09-13T16:00:00+00:00
fc362aff0d889ec52d358307a70c32ed,CHI@CAR,Roschon Johnson,bovada,1100,2026-09-13T15:55:18+00:00,2026-09-13T15:55:36+00:00,2026-09-13T16:00:00+00:00
fc362aff0d889ec52d358307a70c32ed,CHI@CAR,Luther Burden III,bovada,185,2026-09-13T15:55:18+00:00,2026-09-13T15:55:36+00:00,2026-09-13T16:00:00+00:00
fc362aff0d889ec52d358307a70c32ed,CHI@CAR,Colston Loveland,bovada,160,2026-09-13T15:55:18+00:00,2026-09-13T15:55:36+00:00,2026-09-13T16:00:00+00:00
fc362aff0d889ec52d358307a70c32ed,CHI@CAR,D'Andre Swift,bovada,-122,2026-09-13T15:55:18+00:00,2026-09-13T15:55:36+00:00,2026-09-13T16:00:00+00:00
fc362aff0d889ec52d358307a70c32ed,CHI@CAR,Chicago Bears D/ST,bovada,600,2026-09-13T15:55:18+00:00,2026-09-13T15:55:36+00:00,2026-09-13T16:00:00+00:00
fc362aff0d889ec52d358307a70c32ed,CHI@CAR,Brycen Tremayne,bovada,2200,2026-09-13T15:55:18+00:00,2026-09-13T15:55:36+00:00,2026-09-13T16:00:00+00:00
fc362aff0d889ec52d358307a70c32ed,CHI@CAR,Xavier Legette,bovada,440,2026-09-13T15:55:18+00:00,2026-09-13T15:55:36+00:00,2026-09-13T16:00:00+00:00
fc362aff0d889ec52d358307a70c32ed,CHI@CAR,Jimmy Horn Jr.,bovada,900,2026-09-13T15:55:18+00:00,2026-09-13T15:55:36+00:00,2026-09-13T16:00:00+00:00
fc362aff0d889ec52d358307a70c32ed,CHI@CAR,AJ Dillon,bovada,1300,2026-09-13T15:55:18+00:00,2026-09-13T15:55:36+00:00,2026-09-13T16:00:00+00:00
fc362aff0d889ec52d358307a70c32ed,CHI@CAR,Darren Waller,bovada,420,2026-09-13T15:55:18+00:00,2026-09-13T15:55:36+00:00,2026-09-13T16:00:00+00:00
ed6d24ff979f9c71979fead577b0b3f7,TB@CIN,Ja'Marr Chase,draftkings,-130,2026-09-13T15:54:29+00:00,2026-09-13T15:55:36+00:00,2026-09-13T16:00:00+00:00
ed6d24ff979f9c71979fead577b0b3f7,TB@CIN,Chase Brown,draftkings,-125,2026-09-13T15:54:29+00:00,2026-09-13T15:55:36+00:00,2026-09-13T16:00:00+00:00
ed6d24ff979f9c71979fead577b0b3f7,TB@CIN,Bucky Irving,draftkings,115,2026-09-13T15:54:29+00:00,2026-09-13T15:55:36+00:00,2026-09-13T16:00:00+00:00
ed6d24ff979f9c71979fead577b0b3f7,TB@CIN,Tee Higgins,draftkings,120,2026-09-13T15:54:29+00:00,2026-09-13T15:55:36+00:00,2026-09-13T16:00:00+00:00
ed6d24ff979f9c71979fead577b0b3f7,TB@CIN,Emeka Egbuka,draftkings,175,2026-09-13T15:54:29+00:00,2026-09-13T15:55:36+00:00,2026-09-13T16:00:00+00:00
ed6d24ff979f9c71979fead577b0b3f7,TB@CIN,Kenny Gainwell,draftkings,195,2026-09-13T15:54:29+00:00,2026-09-13T15:55:36+00:00,2026-09-13T16:00:00+00:00
ed6d24ff979f9c71979fead577b0b3f7,TB@CIN,Chris Godwin,draftkings,210,2026-09-13T15:54:29+00:00,2026-09-13T15:55:36+00:00,2026-09-13T16:00:00+00:00
ed6d24ff979f9c71979fead577b0b3f7,TB@CIN,Cade Otton,draftkings,265,2026-09-13T15:54:29+00:00,2026-09-13T15:55:36+00:00,2026-09-13T16:00:00+00:00
ed6d24ff979f9c71979fead577b0b3f7,TB@CIN,Samaje Perine,draftkings,340,2026-09-13T15:54:29+00:00,2026-09-13T15:55:36+00:00,2026-09-13T16:00:00+00:00
ed6d24ff979f9c71979fead577b0b3f7,TB@CIN,Mike Gesicki,draftkings,340,2026-09-13T15:54:29+00:00,2026-09-13T15:55:36+00:00,2026-09-13T16:00:00+00:00
ed6d24ff979f9c71979fead577b0b3f7,TB@CIN,Andrei Iosivas,draftkings,370,2026-09-13T15:54:29+00:00,2026-09-13T15:55:36+00:00,2026-09-13T16:00:00+00:00
ed6d24ff979f9c71979fead577b0b3f7,TB@CIN,Ted Hurst III,draftkings,475,2026-09-13T15:54:29+00:00,2026-09-13T15:55:36+00:00,2026-09-13T16:00:00+00:00
ed6d24ff979f9c71979fead577b0b3f7,TB@CIN,Tez Johnson,draftkings,550,2026-09-13T15:54:29+00:00,2026-09-13T15:55:36+00:00,2026-09-13T16:00:00+00:00
ed6d24ff979f9c71979fead577b0b3f7,TB@CIN,Cincinnati Bengals D/ST,draftkings,550,2026-09-13T15:54:29+00:00,2026-09-13T15:55:36+00:00,2026-09-13T16:00:00+00:00
ed6d24ff979f9c71979fead577b0b3f7,TB@CIN,Baker Mayfield,draftkings,600,2026-09-13T15:54:29+00:00,2026-09-13T15:55:36+00:00,2026-09-13T16:00:00+00:00
ed6d24ff979f9c71979fead577b0b3f7,TB@CIN,Tampa Bay Buccaneers D/ST,draftkings,650,2026-09-13T15:54:29+00:00,2026-09-13T15:55:36+00:00,2026-09-13T16:00:00+00:00
ed6d24ff979f9c71979fead577b0b3f7,TB@CIN,Erick All,draftkings,700,2026-09-13T15:54:29+00:00,2026-09-13T15:55:36+00:00,2026-09-13T16:00:00+00:00
ed6d24ff979f9c71979fead577b0b3f7,TB@CIN,Joe Burrow,draftkings,750,2026-09-13T15:54:29+00:00,2026-09-13T15:55:36+00:00,2026-09-13T16:00:00+00:00
ed6d24ff979f9c71979fead577b0b3f7,TB@CIN,Colbie Young,draftkings,800,2026-09-13T15:54:29+00:00,2026-09-13T15:55:36+00:00,2026-09-13T16:00:00+00:00
ed6d24ff979f9c71979fead577b0b3f7,TB@CIN,Tanner Hudson,draftkings,900,2026-09-13T15:54:29+00:00,2026-09-13T15:55:36+00:00,2026-09-13T16:00:00+00:00
ed6d24ff979f9c71979fead577b0b3f7,TB@CIN,Drew Sample,draftkings,1000,2026-09-13T15:54:29+00:00,2026-09-13T15:55:36+00:00,2026-09-13T16:00:00+00:00
ed6d24ff979f9c71979fead577b0b3f7,TB@CIN,Payne Durham,draftkings,1400,2026-09-13T15:54:29+00:00,2026-09-13T15:55:36+00:00,2026-09-13T16:00:00+00:00
ed6d24ff979f9c71979fead577b0b3f7,TB@CIN,Josh Williams,draftkings,1400,2026-09-13T15:54:29+00:00,2026-09-13T15:55:36+00:00,2026-09-13T16:00:00+00:00
ed6d24ff979f9c71979fead577b0b3f7,TB@CIN,Dohnte Meyers,draftkings,1600,2026-09-13T15:54:29+00:00,2026-09-13T15:55:36+00:00,2026-09-13T16:00:00+00:00
ed6d24ff979f9c71979fead577b0b3f7,TB@CIN,Tahj Brooks,draftkings,1900,2026-09-13T15:54:29+00:00,2026-09-13T15:55:36+00:00,2026-09-13T16:00:00+00:00
ed6d24ff979f9c71979fead577b0b3f7,TB@CIN,Kameron Johnson,draftkings,1900,2026-09-13T15:54:29+00:00,2026-09-13T15:55:36+00:00,2026-09-13T16:00:00+00:00
ed6d24ff979f9c71979fead577b0b3f7,TB@CIN,Ko Kieft,draftkings,3500,2026-09-13T15:54:29+00:00,2026-09-13T15:55:36+00:00,2026-09-13T16:00:00+00:00
ed6d24ff979f9c71979fead577b0b3f7,TB@CIN,Bauer Sharp,draftkings,3500,2026-09-13T15:54:29+00:00,2026-09-13T15:55:36+00:00,2026-09-13T16:00:00+00:00
ed6d24ff979f9c71979fead577b0b3f7,TB@CIN,Chase Brown,fanduel,-125,2026-09-13T15:55:08+00:00,2026-09-13T15:55:36+00:00,2026-09-13T16:00:00+00:00
ed6d24ff979f9c71979fead577b0b3f7,TB@CIN,Ja'Marr Chase,fanduel,-125,2026-09-13T15:55:08+00:00,2026-09-13T15:55:36+00:00,2026-09-13T16:00:00+00:00
ed6d24ff979f9c71979fead577b0b3f7,TB@CIN,Bucky Irving,fanduel,115,2026-09-13T15:55:08+00:00,2026-09-13T15:55:36+00:00,2026-09-13T16:00:00+00:00
ed6d24ff979f9c71979fead577b0b3f7,TB@CIN,Tee Higgins,fanduel,125,2026-09-13T15:55:08+00:00,2026-09-13T15:55:36+00:00,2026-09-13T16:00:00+00:00
ed6d24ff979f9c71979fead577b0b3f7,TB@CIN,Emeka Egbuka,fanduel,175,2026-09-13T15:55:08+00:00,2026-09-13T15:55:36+00:00,2026-09-13T16:00:00+00:00
ed6d24ff979f9c71979fead577b0b3f7,TB@CIN,Kenny Gainwell,fanduel,190,2026-09-13T15:55:08+00:00,2026-09-13T15:55:36+00:00,2026-09-13T16:00:00+00:00
ed6d24ff979f9c71979fead577b0b3f7,TB@CIN,Chris Godwin,fanduel,220,2026-09-13T15:55:08+00:00,2026-09-13T15:55:36+00:00,2026-09-13T16:00:00+00:00
ed6d24ff979f9c71979fead577b0b3f7,TB@CIN,Cade Otton,fanduel,290,2026-09-13T15:55:08+00:00,2026-09-13T15:55:36+00:00,2026-09-13T16:00:00+00:00
ed6d24ff979f9c71979fead577b0b3f7,TB@CIN,Mike Gesicki,fanduel,350,2026-09-13T15:55:08+00:00,2026-09-13T15:55:36+00:00,2026-09-13T16:00:00+00:00
ed6d24ff979f9c71979fead577b0b3f7,TB@CIN,Samaje Perine,fanduel,330,2026-09-13T15:55:08+00:00,2026-09-13T15:55:36+00:00,2026-09-13T16:00:00+00:00
ed6d24ff979f9c71979fead577b0b3f7,TB@CIN,Andrei Iosivas,fanduel,370,2026-09-13T15:55:08+00:00,2026-09-13T15:55:36+00:00,2026-09-13T16:00:00+00:00
ed6d24ff979f9c71979fead577b0b3f7,TB@CIN,Ted Hurst III,fanduel,490,2026-09-13T15:55:08+00:00,2026-09-13T15:55:36+00:00,2026-09-13T16:00:00+00:00
ed6d24ff979f9c71979fead577b0b3f7,TB@CIN,Baker Mayfield,fanduel,550,2026-09-13T15:55:08+00:00,2026-09-13T15:55:36+00:00,2026-09-13T16:00:00+00:00
ed6d24ff979f9c71979fead577b0b3f7,TB@CIN,Tez Johnson,fanduel,550,2026-09-13T15:55:08+00:00,2026-09-13T15:55:36+00:00,2026-09-13T16:00:00+00:00
ed6d24ff979f9c71979fead577b0b3f7,TB@CIN,Cincinnati Bengals Defense,fanduel,600,2026-09-13T15:55:08+00:00,2026-09-13T15:55:36+00:00,2026-09-13T16:00:00+00:00
ed6d24ff979f9c71979fead577b0b3f7,TB@CIN,Erick All,fanduel,650,2026-09-13T15:55:08+00:00,2026-09-13T15:55:36+00:00,2026-09-13T16:00:00+00:00
ed6d24ff979f9c71979fead577b0b3f7,TB@CIN,Joe Burrow,fanduel,700,2026-09-13T15:55:08+00:00,2026-09-13T15:55:36+00:00,2026-09-13T16:00:00+00:00
ed6d24ff979f9c71979fead577b0b3f7,TB@CIN,Colbie Young,fanduel,800,2026-09-13T15:55:08+00:00,2026-09-13T15:55:36+00:00,2026-09-13T16:00:00+00:00
ed6d24ff979f9c71979fead577b0b3f7,TB@CIN,Tampa Bay Buccaneers Defense,fanduel,850,2026-09-13T15:55:08+00:00,2026-09-13T15:55:36+00:00,2026-09-13T16:00:00+00:00
ed6d24ff979f9c71979fead577b0b3f7,TB@CIN,Tanner Hudson,fanduel,850,2026-09-13T15:55:08+00:00,2026-09-13T15:55:36+00:00,2026-09-13T16:00:00+00:00
ed6d24ff979f9c71979fead577b0b3f7,TB@CIN,Drew Sample,fanduel,1100,2026-09-13T15:55:08+00:00,2026-09-13T15:55:36+00:00,2026-09-13T16:00:00+00:00
ed6d24ff979f9c71979fead577b0b3f7,TB@CIN,Dohnte Meyers,fanduel,1500,2026-09-13T15:55:08+00:00,2026-09-13T15:55:36+00:00,2026-09-13T16:00:00+00:00
ed6d24ff979f9c71979fead577b0b3f7,TB@CIN,Payne Durham,fanduel,1600,2026-09-13T15:55:08+00:00,2026-09-13T15:55:36+00:00,2026-09-13T16:00:00+00:00
ed6d24ff979f9c71979fead577b0b3f7,TB@CIN,Kameron Johnson,fanduel,2000,2026-09-13T15:55:08+00:00,2026-09-13T15:55:36+00:00,2026-09-13T16:00:00+00:00
ed6d24ff979f9c71979fead577b0b3f7,TB@CIN,Josh Williams,fanduel,2000,2026-09-13T15:55:08+00:00,2026-09-13T15:55:36+00:00,2026-09-13T16:00:00+00:00
ed6d24ff979f9c71979fead577b0b3f7,TB@CIN,Tahj Brooks,fanduel,2500,2026-09-13T15:55:08+00:00,2026-09-13T15:55:36+00:00,2026-09-13T16:00:00+00:00
ed6d24ff979f9c71979fead577b0b3f7,TB@CIN,Ko Kieft,fanduel,2200,2026-09-13T15:55:08+00:00,2026-09-13T15:55:36+00:00,2026-09-13T16:00:00+00:00
ed6d24ff979f9c71979fead577b0b3f7,TB@CIN,Bauer Sharp,fanduel,3500,2026-09-13T15:55:08+00:00,2026-09-13T15:55:36+00:00,2026-09-13T16:00:00+00:00
ed6d24ff979f9c71979fead577b0b3f7,TB@CIN,Chris Godwin,betonlineag,210,2026-09-13T15:54:26+00:00,2026-09-13T15:55:36+00:00,2026-09-13T16:00:00+00:00
ed6d24ff979f9c71979fead577b0b3f7,TB@CIN,Ja'Marr Chase,betonlineag,-125,2026-09-13T15:54:26+00:00,2026-09-13T15:55:36+00:00,2026-09-13T16:00:00+00:00
ed6d24ff979f9c71979fead577b0b3f7,TB@CIN,Joe Burrow,betonlineag,700,2026-09-13T15:54:26+00:00,2026-09-13T15:55:36+00:00,2026-09-13T16:00:00+00:00
ed6d24ff979f9c71979fead577b0b3f7,TB@CIN,Baker Mayfield,betonlineag,500,2026-09-13T15:54:26+00:00,2026-09-13T15:55:36+00:00,2026-09-13T16:00:00+00:00
ed6d24ff979f9c71979fead577b0b3f7,TB@CIN,Chase Brown,betonlineag,-125,2026-09-13T15:54:26+00:00,2026-09-13T15:55:36+00:00,2026-09-13T16:00:00+00:00
ed6d24ff979f9c71979fead577b0b3f7,TB@CIN,Samaje Perine,betonlineag,325,2026-09-13T15:54:26+00:00,2026-09-13T15:55:36+00:00,2026-09-13T16:00:00+00:00
ed6d24ff979f9c71979fead577b0b3f7,TB@CIN,Cade Otton,betonlineag,260,2026-09-13T15:54:26+00:00,2026-09-13T15:55:36+00:00,2026-09-13T16:00:00+00:00
ed6d24ff979f9c71979fead577b0b3f7,TB@CIN,Tee Higgins,betonlineag,120,2026-09-13T15:54:26+00:00,2026-09-13T15:55:36+00:00,2026-09-13T16:00:00+00:00
ed6d24ff979f9c71979fead577b0b3f7,TB@CIN,Andrei Iosivas,betonlineag,350,2026-09-13T15:54:26+00:00,2026-09-13T15:55:36+00:00,2026-09-13T16:00:00+00:00
ed6d24ff979f9c71979fead577b0b3f7,TB@CIN,Kenny Gainwell,betonlineag,190,2026-09-13T15:54:26+00:00,2026-09-13T15:55:36+00:00,2026-09-13T16:00:00+00:00
ed6d24ff979f9c71979fead577b0b3f7,TB@CIN,Mike Gesicki,betonlineag,325,2026-09-13T15:54:26+00:00,2026-09-13T15:55:36+00:00,2026-09-13T16:00:00+00:00
ed6d24ff979f9c71979fead577b0b3f7,TB@CIN,Bucky Irving,betonlineag,110,2026-09-13T15:54:26+00:00,2026-09-13T15:55:36+00:00,2026-09-13T16:00:00+00:00
ed6d24ff979f9c71979fead577b0b3f7,TB@CIN,Emeka Egbuka,betonlineag,170,2026-09-13T15:54:26+00:00,2026-09-13T15:55:36+00:00,2026-09-13T16:00:00+00:00
ed6d24ff979f9c71979fead577b0b3f7,TB@CIN,Ted Hurst III,betonlineag,450,2026-09-13T15:54:26+00:00,2026-09-13T15:55:36+00:00,2026-09-13T16:00:00+00:00
ed6d24ff979f9c71979fead577b0b3f7,TB@CIN,Tahj Brooks,betonlineag,1900,2026-09-13T15:54:26+00:00,2026-09-13T15:55:36+00:00,2026-09-13T16:00:00+00:00
ed6d24ff979f9c71979fead577b0b3f7,TB@CIN,Colbie Young,betonlineag,650,2026-09-13T15:54:26+00:00,2026-09-13T15:55:36+00:00,2026-09-13T16:00:00+00:00
ed6d24ff979f9c71979fead577b0b3f7,TB@CIN,Drew Sample,betonlineag,1000,2026-09-13T15:54:26+00:00,2026-09-13T15:55:36+00:00,2026-09-13T16:00:00+00:00
ed6d24ff979f9c71979fead577b0b3f7,TB@CIN,Erick All,betonlineag,650,2026-09-13T15:54:26+00:00,2026-09-13T15:55:36+00:00,2026-09-13T16:00:00+00:00
ed6d24ff979f9c71979fead577b0b3f7,TB@CIN,Jack Endries,betonlineag,1100,2026-09-13T15:54:26+00:00,2026-09-13T15:55:36+00:00,2026-09-13T16:00:00+00:00
ed6d24ff979f9c71979fead577b0b3f7,TB@CIN,Tez Johnson,betonlineag,550,2026-09-13T15:54:26+00:00,2026-09-13T15:55:36+00:00,2026-09-13T16:00:00+00:00
ed6d24ff979f9c71979fead577b0b3f7,TB@CIN,Ke'Shawn Williams,betonlineag,3400,2026-09-13T15:54:26+00:00,2026-09-13T15:55:36+00:00,2026-09-13T16:00:00+00:00
ed6d24ff979f9c71979fead577b0b3f7,TB@CIN,Payne Durham,betonlineag,1400,2026-09-13T15:54:26+00:00,2026-09-13T15:55:36+00:00,2026-09-13T16:00:00+00:00
ed6d24ff979f9c71979fead577b0b3f7,TB@CIN,Dohnte Meyers,betonlineag,800,2026-09-13T15:54:26+00:00,2026-09-13T15:55:36+00:00,2026-09-13T16:00:00+00:00
